seed,policy,family,success,ms,words,intersections,whitePct,checkedPct,averageLength,shortPct,three,long,fullLength,twoCount,two,signature
19,approved-only,symmetric-unchecked,True,48.68683400000009,51,86,70.41420118343196,72.26890756302521,4.019607843137255,56.86274509803921,29,0,0,0,[],0111110010111/1110111010111/0111110111111/1010011101010/1110010111100/1011101111111/0011101011100/1111111011101/0011110100111/0101011100101/1111110111110/1110101110111/1110100111110
19,compatibility,current,True,3077.259542,62,127,75.14792899408283,100,4.096774193548387,58.06451612903226,36,4,4,0,[],0111011100111/1111011100111/1111111111111/1111110011100/0011100111100/1110111101111/1110011100111/1111011110111/0011110011100/0011100111111/1111111111111/1110011101111/1110011101110
19,compatibility,unchecked,True,104.95699999999488,52,87,70.41420118343196,73.10924369747899,3.9615384615384617,63.46153846153846,33,1,0,0,[],0101111001110/1110011110111/1111111110111/1010100111001/1111101011111/1010011111100/0011101011111/1110011100111/1010101011111/1001110111100/0111111111110/1111011100111/0111001001110
19,compatibility,symmetric-unchecked,True,82.87808400000358,51,86,70.41420118343196,72.26890756302521,4.019607843137255,60.78431372549019,31,0,0,0,[],0010101110111/1010111001110/1111111101111/1011111111100/1011100111010/1110111010111/0111001001110/1110101110111/0101110011101/0011111111101/1111011111111/0111001110101/1110111010100
20,compatibility,current,True,96.5087910000002,64,135,79.88165680473372,100,4.21875,59.375,38,4,4,0,[],0011101110111/1111101110111/1111111111111/1110111001111/0111011101110/0011100111100/1111101110111/1110111011111/1110111001111/0111011101110/1111111111111/1111101110111/1111101110111
20,compatibility,unchecked,True,83.30829100000119,51,89,70.41420118343196,74.78991596638656,4.078431372549019,58.82352941176471,30,2,1,0,[],0111001111110/0111111110100/1111001111101/1111110010111/1001110100111/0011111101010/1111001111101/0111001011111/0111110010101/1001110101110/1111111111111/1110100101111/0111001110101
20,compatibility,symmetric-unchecked,True,94.09674999999697,52,95,70.41420118343196,79.83193277310924,4.115384615384615,61.53846153846154,32,2,2,0,[],1110101111110/0011111100111/1111111101111/0011110010101/0011100111100/1111001110111/1110011100111/1110111001111/0011110011100/1010100111100/1111011111111/1110011111100/0111111010111
20,approved-only,current,False,1252.010583000003,0,0,,,,,0,0,0,0,[],
20,approved-only,unchecked,True,70.88016700000298,51,89,70.41420118343196,74.78991596638656,4.078431372549019,58.82352941176471,30,2,1,0,[],0111001111110/0111111110100/1111001111101/1111110010111/1001110100111/0011111101010/1111001111101/0111001011111/0111110010101/1001110101110/1111111111111/1110100101111/0111001110101
20,approved-only,symmetric-unchecked,True,242.5576660000006,50,94,71.00591715976331,78.33333333333333,4.28,40,20,0,0,0,[],1110101010100/0010111111100/0111111011111/1111011101111/1111101001111/1001111110100/0111110111110/0010111111001/1111001011111/1111011101111/1111101111110/0011111110100/0010101010111
21,approved-only,current,False,1281.142749999999,0,0,,,,,0,0,0,0,[],
21,approved-only,unchecked,True,59.84741600000416,50,86,70.41420118343196,72.26890756302521,4.1,46,23,0,0,0,[],1110101111100/0010111001111/1111101111111/0100111010111/1111110111010/0101111001111/1001010011100/1010011101110/1110111011111/1111101110111/1111101111111/0101011100111/0111001110100
21,approved-only,symmetric-unchecked,True,48.677708000002895,59,88,70.41420118343196,73.94957983193278,3.5084745762711864,69.49152542372882,41,0,0,0,[],1110111011100/0011110101110/1110111101111/1011101110111/1110111010101/0101110011111/0101011101010/1111100111010/1010101110111/1110111011101/1111011110111/0111010111100/0011101110111
21,compatibility,current,True,1013.8346249999959,64,129,76.33136094674556,100,4.03125,64.0625,41,4,4,0,[],0111011101110/1111011101111/1111111111111/1110111110111/0011100111100/0011110011100/1111011101111/1110011100111/1110111110111/0011110011100/1111111111111/1111011101111/1110011100111
21,compatibility,unchecked,True,91.34679199999664,50,86,70.41420118343196,72.26890756302521,4.1,46,23,0,0,0,[],1110101111100/0010111001111/1111101111111/0100111010111/1111110111010/0101111001111/1001010011100/1010011101110/1110111011111/1111101110111/1111101111111/0101011100111/0111001110100
21,compatibility,symmetric-unchecked,True,104.21158300000388,59,88,70.41420118343196,73.94957983193278,3.5084745762711864,69.49152542372882,41,0,0,0,[],1110111011100/0011110101110/1110111101111/1011101110111/1110111010101/0101110011111/0101011101010/1111100111010/1010101110111/1110111011101/1111011110111/0111010111100/0011101110111
22,compatibility,current,True,486.73083300000144,62,133,78.69822485207101,100,4.290322580645161,64.51612903225806,40,5,5,0,[],1110111001111/1110111011111/1111111111111/0111001111100/0011111101110/1110111001111/1110111110111/1111001110111/0111011111100/0011111001110/1111111111111/1111101110111/1111001110111
22,compatibility,unchecked,True,89.73716699999932,52,88,70.41420118343196,73.94957983193278,3.980769230769231,61.53846153846154,32,1,1,0,[],0101110101110/1110011100111/1111111110111/1010101011101/0101110111100/1110101011110/1110101001111/1111111101111/0011101110101/0111001110111/1111110111100/1110011100111/1110010111100
22,compatibility,symmetric-unchecked,True,77.45383299999958,55,94,70.41420118343196,78.99159663865547,3.8727272727272726,61.81818181818181,34,2,0,0,[],1110011111001/0111001110111/1110101111101/0011111101110/0111110011100/1111010010111/1110111110111/1110100101111/0011100111110/0111011111100/1011111010111/1110111001110/1001111100111
22,approved-only,current,False,1002.2803750000021,0,0,,,,,0,0,0,0,[],
22,approved-only,unchecked,True,51.766583000004175,52,88,70.41420118343196,73.94957983193278,3.980769230769231,61.53846153846154,32,1,1,0,[],0101110101110/1110011100111/1111111110111/1010101011101/0101110111100/1110101011110/1110101001111/1111111101111/0011101110101/0111001110111/1111110111100/1110011100111/1110010111100
22,approved-only,symmetric-unchecked,True,39.63137500000448,55,94,70.41420118343196,78.99159663865547,3.8727272727272726,61.81818181818181,34,2,0,0,[],1110011111001/0111001110111/1110101111101/0011111101110/0111110011100/1111010010111/1110111110111/1110100101111/0011100111110/0111011111100/1011111010111/1110111001110/1001111100111
23,approved-only,current,False,975.0900000000038,0,0,,,,,0,0,0,0,[],
23,approved-only,unchecked,True,63.21795900000143,52,84,70.41420118343196,70.58823529411765,3.9038461538461537,53.84615384615385,28,0,0,0,[],1011110111100/1110101010100/1010111110111/0111111001110/1001110111111/1011100101111/1110011111001/0111101001110/0111011101110/1011101110111/1111110101111/1110100111111/0101111001110
23,approved-only,symmetric-unchecked,True,58.19695800000045,52,88,71.00591715976331,73.33333333333333,4,42.30769230769231,22,0,0,0,[],0111001010111/1110011110101/0111101111111/1111111100111/1011110011110/1110111001010/1001110111001/0101001110111/0111100111101/1110011111111/1111111011110/1010111100111/1110101001110
23,compatibility,current,True,3896.983500000002,58,128,75.7396449704142,100,4.413793103448276,58.620689655172406,34,4,4,0,[],0011111001110/0011111111110/1111111111111/1111001110111/1110111001111/1110111001110/0011110111100/0111001110111/1111001110111/1110111001111/1111111111111/0111111111100/0111001111100
23,compatibility,unchecked,True,99.0489169999928,52,84,70.41420118343196,70.58823529411765,3.9038461538461537,53.84615384615385,28,0,0,0,[],1011110111100/1110101010100/1010111110111/0111111001110/1001110111111/1011100101111/1110011111001/0111101001110/0111011101110/1011101110111/1111110101111/1110100111111/0101111001110
23,compatibility,symmetric-unchecked,True,85.2460829999909,52,88,71.00591715976331,73.33333333333333,4,42.30769230769231,22,0,0,0,[],0111001010111/1110011110101/0111101111111/1111111100111/1011110011110/1110111001010/1001110111001/0101001110111/0111100111101/1110011111111/1111111011110/1010111100111/1110101001110
24,compatibility,current,True,647.9471249999915,62,131,77.51479289940828,100,4.225806451612903,61.29032258064516,38,5,5,0,[],1110111100111/1110111110111/1111111111111/0111001111100/0011111001110/1110111001111/1110111110111/1111001110111/0111001111100/0011111001110/1111111111111/1110111110111/1110011110111
24,compatibility,unchecked,True,97.32125000000815,52,85,70.41420118343196,71.42857142857143,3.923076923076923,46.15384615384615,24,0,0,0,[],1111111100111/0111101110100/0111111101111/1010111011100/1001110111100/1110011110111/0111001111010/1111101001111/0101111001010/1001110111110/1110111111101/1010101110101/1111101010111
24,compatibility,symmetric-unchecked,True,84.4210000000021,57,90,70.41420118343196,75.63025210084034,3.6666666666666665,75.43859649122807,43,2,2,0,[],1110111001111/0111001110111/1110011110111/0011101111101/1110111001110/0111110011100/1110011100111/0011100111110/0111001110111/1011111011100/1110111100111/1110111001110/1111001110111
24,approved-only,current,False,1105.679250000001,0,0,,,,,0,0,0,0,[],
24,approved-only,unchecked,True,60.59983300000022,52,85,70.41420118343196,71.42857142857143,3.923076923076923,46.15384615384615,24,0,0,0,[],1111111100111/0111101110100/0111111101111/1010111011100/1001110111100/1110011110111/0111001111010/1111101001111/0101111001010/1001110111110/1110111111101/1010101110101/1111101010111
24,approved-only,symmetric-unchecked,True,38.081832999989274,57,90,70.41420118343196,75.63025210084034,3.6666666666666665,75.43859649122807,43,2,2,0,[],1110111001111/0111001110111/1110011110111/0011101111101/1110111001110/0111110011100/1110011100111/0011100111110/0111001110111/1011111011100/1110111100111/1110111001110/1111001110111
25,approved-only,current,False,1094.2899170000019,0,0,,,,,0,0,0,0,[],
25,approved-only,unchecked,True,63.41462499999034,53,87,70.41420118343196,73.10924369747899,3.8867924528301887,52.83018867924528,28,0,0,0,[],0111001110111/1110111010111/0111011111111/1111110100101/0101110111100/0100101110111/1111001011101/0010111001111/1111011101110/1110011110010/1111100111111/1111001110101/0011110111101
25,approved-only,symmetric-unchecked,True,53.77566699999443,53,92,70.41420118343196,77.31092436974791,3.981132075471698,37.735849056603776,20,0,0,0,[],0011110111101/0100111001111/1111111101111/0111001011110/1111001111100/1001110111001/1110111110111/1001110111001/0011111001111/0111101001110/1111011111111/1111001110010/1011110111100
25,compatibility,current,True,2505.4500419999968,60,129,76.33136094674556,100,4.3,46.666666666666664,28,4,4,0,[],1110111001111/1110111001111/1111111111111/0011110111100/0111001111100/1111001110111/1110111110111/1110111001111/0011111001110/0011110111100/1111111111111/1111001110111/1111001110111
25,compatibility,unchecked,True,98.25974999999744,53,87,70.41420118343196,73.10924369747899,3.8867924528301887,52.83018867924528,28,0,0,0,[],0111001110111/1110111010111/0111011111111/1111110100101/0101110111100/0100101110111/1111001011101/0010111001111/1111011101110/1110011110010/1111100111111/1111001110101/0011110111101
25,compatibility,symmetric-unchecked,True,94.73391700000502,53,92,70.41420118343196,77.31092436974791,3.981132075471698,37.735849056603776,20,0,0,0,[],0011110111101/0100111001111/1111111101111/0111001011110/1111001111100/1001110111001/1110111110111/1001110111001/0011111001111/0111101001110/1111011111111/1111001110010/1011110111100
26,compatibility,current,True,1943.3894999999902,61,129,76.33136094674556,100,4.229508196721311,60.65573770491803,37,4,4,0,[],0111011100111/1111011100111/1111111111111/1111100111100/0011110011100/0111011111111/1110111100111/1110111100111/1111110011100/0111001111100/1111111111111/1110111100111/1110111100111
26,compatibility,unchecked,True,97.9096669999999,51,91,70.41420118343196,76.47058823529412,4.117647058823529,50.98039215686274,26,0,0,0,[],0101110010111/0111010011101/1111011111111/1010111111001/1010011100100/0111001110111/1110100101110/1111111001111/1010111011100/1001111101111/0111110111111/0111010111111/1111001111100
26,compatibility,symmetric-unchecked,True,98.37812500000291,54,90,71.00591715976331,75,3.888888888888889,55.55555555555556,30,0,0,0,[],1110111011100/0111010111100/1111110111111/1111011100101/1011101011111/0011101010111/0101110111010/1110101011100/1111101011101/1010011101111/1111110111111/0011110101110/0011101110111
26,approved-only,current,False,1102.6941249999945,0,0,,,,,0,0,0,0,[],
26,approved-only,unchecked,True,430.60391700000037,49,84,70.41420118343196,70.58823529411765,4.142857142857143,46.93877551020408,23,0,0,0,[],1110011101010/1111010011111/1110111111111/0011110011101/0010111101010/1111010011110/1110111100111/1111001011110/0101001110111/1001111111110/1111110101111/1010111001111/0011110011101
26,approved-only,symmetric-unchecked,True,61.01816599999438,54,90,71.00591715976331,75,3.888888888888889,55.55555555555556,30,0,0,0,[],1110111011100/0111010111100/1111110111111/1111011100101/1011101011111/0011101010111/0101110111010/1110101011100/1111101011101/1010011101111/1111110111111/0011110101110/0011101110111
27,approved-only,current,False,957.2884579999954,0,0,,,,,0,0,0,0,[],
27,approved-only,unchecked,True,67.31183400000737,51,90,70.41420118343196,75.63025210084034,4.098039215686274,39.21568627450981,20,0,0,0,[],0011101111010/1010101110111/1110111110111/1111100101111/0101111011101/1111001011110/0010011111001/1010111100101/1111111110111/1111100111110/0111111011111/1110101001110/0010101111100
27,approved-only,symmetric-unchecked,True,40.714082999998936,56,89,70.41420118343196,74.78991596638656,3.7142857142857144,66.07142857142857,37,2,0,0,[],1110011101110/0111110101001/1110010111101/0111101110111/1010111011110/1110111001110/1111011101111/0111001110111/0111101110101/1110111011110/1011110100111/1001010111110/0111011100111
27,compatibility,current,True,896.5395000000135,60,134,79.28994082840237,100,4.466666666666667,70,42,4,4,0,[],0111001110111/0111001111111/1111111111111/1110111001110/1111111100111/0011101110111/1111110111111/1110111011100/1110011111111/0111001110111/1111111111111/1111111001110/1110111001110
27,compatibility,unchecked,True,100.58145900000818,51,90,70.41420118343196,75.63025210084034,4.098039215686274,39.21568627450981,20,0,0,0,[],0011101111010/1010101110111/1110111110111/1111100101111/0101111011101/1111001011110/0010011111001/1010111100101/1111111110111/1111100111110/0111111011111/1110101001110/0010101111100
27,compatibility,symmetric-unchecked,True,97.21808299999975,56,89,70.41420118343196,74.78991596638656,3.7142857142857144,66.07142857142857,37,2,0,0,[],1110011101110/0111110101001/1110010111101/0111101110111/1010111011110/1110111001110/1111011101111/0111001110111/0111101110101/1110111011110/1011110100111/1001010111110/0111011100111
28,compatibility,current,True,4364.155375000002,57,122,72.18934911242604,100,4.280701754385965,50.877192982456144,29,4,4,0,[],0011100111100/0011100111111/1111111111111/1110011100111/1110111101110/0011110011100/0011110011111/1111001110111/1110011100111/1110111101111/1111111111111/0011110011110/0011110011100
