"id","size","mode","seed","attempt","template","row","col","slotDirection","length","pattern","constraints","liveZero","criticallySmall","fullCriticallySmall","liveDomain","observedLiveUnique","observerReason","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall","earlierChoicesConsumedMatches"
"b2938bf5d24c87d6","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","ح??ة","[{""position"":3,""characters"":[""ة""]},{""position"":2,""characters"":[""ا"",""ر""]},{""position"":1,""characters"":[""ر"",""م"",""ي""]},{""position"":0,""characters"":[""ح""]}]","false","true","true","1","1","arc-support","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""حياة""]","0","true","false","false"
"4f5ffb4bc47388f7","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","ح???","[{""position"":3,""characters"":[""ة"",""م""]},{""position"":2,""characters"":[""ا"",""ج"",""ر""]},{""position"":1,""characters"":[""ر"",""م"",""ي""]},{""position"":0,""characters"":[""ح""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""حياة""]","75","false","false","false"
"0f08218481d9d4be","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","????","[{""position"":0,""characters"":[""ة"",""م""]},{""position"":1,""characters"":[""ر"",""ق"",""ل""]},{""position"":2,""characters"":[""ف"",""م""]},{""position"":3,""characters"":[""ح"",""ر"",""ش"",""ط""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""حفلة""]","75","false","false","false"
"5a9ad50f31c2a17b","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","ح???","[{""position"":3,""characters"":[""ة"",""م""]},{""position"":2,""characters"":[""ا"",""ج"",""ر"",""و""]},{""position"":1,""characters"":[""ر"",""م"",""ي""]},{""position"":0,""characters"":[""ح""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""حياة""]","75","false","false","false"
"482504575d6ecb99","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","م???","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ج"",""ر"",""س"",""ص"",""ض"",""ع"",""ل"",""ن"",""ه""]},{""position"":2,""characters"":[""ب"",""م"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ص"",""ع"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""موسم""]","50","false","false","false"
"11980d427e005bcb","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","ة???","[{""position"":0,""characters"":[""ة""]},{""position"":1,""characters"":[""س"",""ص"",""ع"",""ل"",""ه""]},{""position"":2,""characters"":[""ب"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ص"",""م""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""دولة""]","75","false","false","false"
"482504575d6ecb99","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","م???","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ج"",""ر"",""س"",""ص"",""ض"",""ع"",""ل"",""ن"",""ه""]},{""position"":2,""characters"":[""ب"",""م"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ص"",""ع"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""موسم""]","50","false","false","false"
"482504575d6ecb99","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","م???","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ج"",""ر"",""س"",""ص"",""ض"",""ع"",""ل"",""ن"",""ه""]},{""position"":2,""characters"":[""ب"",""م"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ص"",""ع"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""موسم""]","50","false","false","false"
"0c13e2e8d2298c14","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","ة???","[{""position"":0,""characters"":[""ة""]},{""position"":1,""characters"":[""س"",""ع"",""ل"",""ه""]},{""position"":2,""characters"":[""ب"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ص"",""م""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""دولة""]","66.66666666666667","false","false","false"
"482504575d6ecb99","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","م???","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ج"",""ر"",""س"",""ص"",""ض"",""ع"",""ل"",""ن"",""ه""]},{""position"":2,""characters"":[""ب"",""م"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ص"",""ع"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""موسم""]","50","false","false","false"
"5a9ad50f31c2a17b","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","ح???","[{""position"":3,""characters"":[""ة"",""م""]},{""position"":2,""characters"":[""ا"",""ج"",""ر"",""و""]},{""position"":1,""characters"":[""ر"",""م"",""ي""]},{""position"":0,""characters"":[""ح""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""حياة""]","75","false","false","false"
"9bb0bacc20b19e80","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","????","[{""position"":0,""characters"":[""ة"",""م""]},{""position"":1,""characters"":[""ا"",""س"",""ع"",""ن"",""ه""]},{""position"":2,""characters"":[""ب"",""م""]},{""position"":3,""characters"":[""ا"",""ح""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""مسبح""]","66.66666666666667","false","false","false"
"739f68728eab6703","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","7","down","3","???","[{""position"":0,""characters"":[""ا"",""ج"",""ر""]},{""position"":1,""characters"":[""ب"",""س"",""ص"",""م""]},{""position"":2,""characters"":[""ر"",""ق""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","5","3","3","5","3","3","[]","[""قمر"",""امر""]","60","false","true","false"
"72233d130f1018e0","13","en_to_ar","1","6","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","ح???","[{""position"":3,""characters"":[""ة"",""م""]},{""position"":2,""characters"":[""ا"",""ر""]},{""position"":1,""characters"":[""ر"",""م"",""ي""]},{""position"":0,""characters"":[""ح""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""حياة""]","66.66666666666667","false","false","false"
"30249d1e05b5bcc8","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","3","8","across","5","?غ???","[{""position"":4,""characters"":[""ا"",""ة"",""د"",""ز"",""ل"",""م"",""ي""]},{""position"":3,""characters"":[""ا"",""ر"",""س"",""ل"",""و"",""ي""]},{""position"":2,""characters"":[""ا"",""ت"",""ج"",""د"",""ص"",""ط"",""م"",""ن"",""ي""]},{""position"":1,""characters"":[""غ""]},{""position"":0,""characters"":[""ا"",""ب"",""ت"",""د"",""ق"",""ل"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""اغنية"",""مغطاة""]","33.333333333333336","false","false","false"
"06939a475f45ce88","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","5","10","down","4","????","[{""position"":0,""characters"":[""ا"",""ت"",""ج"",""ح"",""ك""]},{""position"":1,""characters"":[""ز"",""ش"",""ع""]},{""position"":2,""characters"":[""ا"",""ل""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""ص"",""ل"",""م""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","5","3","3","5","3","3","[]","[""اعلم"",""تعال""]","60","false","true","false"
"1b15e82447f4e7d5","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","8","8","across","5","الج??","[{""position"":4,""characters"":[""ب"",""ش"",""ل"",""ن""]},{""position"":3,""characters"":[""د"",""ه"",""ي""]},{""position"":2,""characters"":[""ج""]},{""position"":1,""characters"":[""ل""]},{""position"":0,""characters"":[""ا""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""الجين""]","66.66666666666667","false","false","false"
"eadbc69b7d5fa796","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","حر??","[{""position"":3,""characters"":[""ب"",""ة"",""ج"",""ل"",""م"",""ن""]},{""position"":2,""characters"":[""ا"",""ج"",""ر"",""س"",""ل"",""ن"",""و""]},{""position"":1,""characters"":[""ر""]},{""position"":0,""characters"":[""ح""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""مسرح""]","66.66666666666667","false","false","false"
"d42a3cb0a0c858d1","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","ة?ف?","[{""position"":0,""characters"":[""ة""]},{""position"":1,""characters"":[""ر"",""س"",""ص"",""ض"",""ع"",""ق"",""ل"",""ه""]},{""position"":2,""characters"":[""ف""]},{""position"":3,""characters"":[""ب"",""ج"",""خ"",""د"",""ر"",""ش"",""ص"",""ط"",""م""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","5","3","3","5","3","3","[]","[""دفعة"",""صفقة""]","60","false","true","false"
"061da9828ee58c03","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","ة?ب?","[{""position"":0,""characters"":[""ة""]},{""position"":1,""characters"":[""ر"",""س"",""ص"",""ض"",""ع"",""ق"",""ل"",""ه""]},{""position"":2,""characters"":[""ب""]},{""position"":3,""characters"":[""ب"",""ج"",""خ"",""د"",""ر"",""ش"",""ص"",""ط"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""خبرة"",""طبعة""]","33.333333333333336","false","false","false"
"a02bbc98654b9dd4","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","down","4","ب???","[{""position"":0,""characters"":[""ب""]},{""position"":1,""characters"":[""ا"",""ر"",""س"",""ص"",""ض"",""ع"",""ق"",""ل"",""ن"",""ه""]},{""position"":2,""characters"":[""ب"",""ف"",""م"",""و""]},{""position"":3,""characters"":[""ا"",""ب"",""ج"",""خ"",""د"",""ر"",""ش"",""ص"",""ط"",""م""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""بنود""]","50","false","false","false"
"cc540b3847274ff1","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","7","down","3","و??","[{""position"":0,""characters"":[""و""]},{""position"":1,""characters"":[""د"",""ر"",""ز"",""ص"",""ل"",""ن"",""ي""]},{""position"":2,""characters"":[""ا"",""ب"",""ر"",""ف"",""ل""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","5","3","3","5","3","3","[]","[""وصف"",""ولا""]","60","false","true","false"
"9e37dadc15ab9b95","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","6","across","4","حي??","[{""position"":3,""characters"":[""ب"",""ة"",""ج"",""ل"",""م"",""ن""]},{""position"":2,""characters"":[""ا"",""ر"",""س"",""ل"",""ن"",""و""]},{""position"":1,""characters"":[""ي""]},{""position"":0,""characters"":[""ح""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""حياة""]","50","false","false","false"
"1be840e07b50a5d9","13","en_to_ar","1","7","1101110011011/1111111111011/0110011100110/0110011011111/1101110011011/1101100110110/0011001100111/0110111001111/1110110011111/1111001111011/1101101100110/1110111111111/1110011011011","9","7","down","3","رب?","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ب""]},{""position"":2,""characters"":[""ح"",""ف"",""ق""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""حبر""]","50","false","false","false"
"c5cf6b06d70c6607","13","en_to_ar","2","1","1110011011011/1111111111011/0011100110110/0110111001110/1111011111011/1111001110011/0110110110110/1100111001111/1101111101111/0111001110110/0110110011100/1101111111111/1101101100111","4","0","across","4","?ك??","[{""position"":3,""characters"":[""ا"",""ر"",""ض"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه""]},{""position"":2,""characters"":[""ا"",""ل"",""و"",""ي""]},{""position"":1,""characters"":[""ك""]},{""position"":0,""characters"":[""ا"",""ت"",""ح"",""د"",""ش"",""ض"",""ع"",""غ"",""ل"",""م"",""ن"",""و"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","9","3","3","9","3","3","[]","[""الكل"",""وكيل"",""ملكي"",""مكلف"",""الكم"",""كوكا""]","33.333333333333336","false","true","false"
"c5cf6b06d70c6607","13","en_to_ar","2","1","1110011011011/1111111111011/0011100110110/0110111001110/1111011111011/1111001110011/0110110110110/1100111001111/1101111101111/0111001110110/0110110011100/1101111111111/1101101100111","4","0","across","4","?ك??","[{""position"":3,""characters"":[""ا"",""ر"",""ض"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه""]},{""position"":2,""characters"":[""ا"",""ل"",""و"",""ي""]},{""position"":1,""characters"":[""ك""]},{""position"":0,""characters"":[""ا"",""ت"",""ح"",""د"",""ش"",""ض"",""ع"",""غ"",""ل"",""م"",""ن"",""و"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","9","3","3","9","3","3","[]","[""الكل"",""وكيل"",""ملكي"",""مكلف"",""الكم"",""كوكا""]","33.333333333333336","false","true","false"
