template,slotA,slotB,positionA,positionB,lengthA,lengthB,row,col
e3aa200e97d208d0,20,49,9,2,13,3,10,9
e3aa200e97d208d0,2,50,1,0,3,13,0,10
e3aa200e97d208d0,4,50,1,1,4,13,1,10
e3aa200e97d208d0,5,50,10,2,13,13,2,10
e3aa200e97d208d0,7,50,3,3,6,13,3,10
e3aa200e97d208d0,9,50,5,4,6,13,4,10
e3aa200e97d208d0,11,50,5,5,8,13,5,10
e3aa200e97d208d0,13,50,0,6,3,13,6,10
e3aa200e97d208d0,15,50,0,7,3,13,7,10
e3aa200e97d208d0,17,50,3,8,4,13,8,10
e3aa200e97d208d0,19,50,2,9,3,13,9,10
e3aa200e97d208d0,20,50,10,10,13,13,10,10
e3aa200e97d208d0,23,50,0,11,3,13,11,10
e3aa200e97d208d0,26,50,0,12,3,13,12,10
e3aa200e97d208d0,2,51,2,0,3,4,0,11
e3aa200e97d208d0,4,51,2,1,4,4,1,11
e3aa200e97d208d0,5,51,11,2,13,4,2,11
e3aa200e97d208d0,7,51,4,3,6,4,3,11
e3aa200e97d208d0,11,52,6,0,8,3,5,11
e3aa200e97d208d0,13,52,1,1,3,3,6,11
e3aa200e97d208d0,15,52,1,2,3,3,7,11
e3aa200e97d208d0,20,53,11,0,13,3,10,11
e3aa200e97d208d0,23,53,1,1,3,3,11,11
e3aa200e97d208d0,26,53,1,2,3,3,12,11
e3aa200e97d208d0,4,54,3,0,4,3,1,12
e3aa200e97d208d0,5,54,12,1,13,3,2,12
e3aa200e97d208d0,7,54,5,2,6,3,3,12
e3aa200e97d208d0,11,55,7,0,8,3,5,12
e3aa200e97d208d0,13,55,2,1,3,3,6,12
e3aa200e97d208d0,15,55,2,2,3,3,7,12
e3aa200e97d208d0,20,56,12,0,13,3,10,12
e3aa200e97d208d0,23,56,2,1,3,3,11,12
e3aa200e97d208d0,26,56,2,2,3,3,12,12
69183b8e25221458,4,23,0,0,13,3,2,0
69183b8e25221458,5,23,0,1,4,3,3,0
69183b8e25221458,7,23,0,2,6,3,4,0
69183b8e25221458,12,24,0,0,3,6,7,0
69183b8e25221458,14,24,0,1,5,6,8,0
69183b8e25221458,16,24,0,2,7,6,9,0
69183b8e25221458,18,24,0,3,13,6,10,0
69183b8e25221458,19,24,0,4,3,6,11,0
69183b8e25221458,21,24,0,5,3,6,12,0
69183b8e25221458,4,25,1,0,13,3,2,1
69183b8e25221458,5,25,1,1,4,3,3,1
69183b8e25221458,7,25,1,2,6,3,4,1
69183b8e25221458,12,26,1,0,3,6,7,1
69183b8e25221458,14,26,1,1,5,6,8,1
69183b8e25221458,16,26,1,2,7,6,9,1
69183b8e25221458,18,26,1,3,13,6,10,1
69183b8e25221458,19,26,1,4,3,6,11,1
69183b8e25221458,21,26,1,5,3,6,12,1
69183b8e25221458,0,27,0,0,6,13,0,2
69183b8e25221458,2,27,0,1,6,13,1,2
69183b8e25221458,4,27,2,2,13,13,2,2
69183b8e25221458,5,27,2,3,4,13,3,2
69183b8e25221458,7,27,2,4,6,13,4,2
69183b8e25221458,9,27,0,5,6,13,5,2
69183b8e25221458,11,27,0,6,9,13,6,2
69183b8e25221458,12,27,2,7,3,13,7,2
69183b8e25221458,14,27,2,8,5,13,8,2
69183b8e25221458,16,27,2,9,7,13,9,2
69183b8e25221458,18,27,2,10,13,13,10,2
69183b8e25221458,19,27,2,11,3,13,11,2
69183b8e25221458,21,27,2,12,3,13,12,2
69183b8e25221458,0,28,1,0,6,7,0,3
69183b8e25221458,2,28,1,1,6,7,1,3
69183b8e25221458,4,28,3,2,13,7,2,3
69183b8e25221458,5,28,3,3,4,7,3,3
69183b8e25221458,7,28,3,4,6,7,4,3
69183b8e25221458,9,28,1,5,6,7,5,3
69183b8e25221458,11,28,1,6,9,7,6,3
69183b8e25221458,14,29,3,0,5,3,8,3
69183b8e25221458,16,29,3,1,7,3,9,3
69183b8e25221458,18,29,3,2,13,3,10,3
69183b8e25221458,0,30,2,0,6,3,0,4
69183b8e25221458,2,30,2,1,6,3,1,4
69183b8e25221458,4,30,4,2,13,3,2,4
69183b8e25221458,7,31,4,0,6,3,4,4
69183b8e25221458,9,31,2,1,6,3,5,4
69183b8e25221458,11,31,2,2,9,3,6,4
69183b8e25221458,14,32,4,0,5,3,8,4
69183b8e25221458,16,32,4,1,7,3,9,4
69183b8e25221458,18,32,4,2,13,3,10,4
69183b8e25221458,0,33,3,0,6,3,0,5
69183b8e25221458,2,33,3,1,6,3,1,5
69183b8e25221458,4,33,5,2,13,3,2,5
69183b8e25221458,7,34,5,0,6,4,4,5
69183b8e25221458,9,34,3,1,6,4,5,5
69183b8e25221458,11,34,3,2,9,4,6,5
69183b8e25221458,13,34,0,3,6,4,7,5
69183b8e25221458,16,35,5,0,7,4,9,5
69183b8e25221458,18,35,5,1,13,4,10,5
69183b8e25221458,20,35,0,2,6,4,11,5
69183b8e25221458,22,35,0,3,6,4,12,5
69183b8e25221458,0,36,4,0,6,4,0,6
69183b8e25221458,2,36,4,1,6,4,1,6
69183b8e25221458,4,36,6,2,13,4,2,6
69183b8e25221458,6,36,0,3,7,4,3,6
69183b8e25221458,9,37,4,0,6,3,5,6
69183b8e25221458,11,37,4,1,9,3,6,6
69183b8e25221458,13,37,1,2,6,3,7,6
69183b8e25221458,16,38,6,0,7,4,9,6
69183b8e25221458,18,38,6,1,13,4,10,6
69183b8e25221458,20,38,1,2,6,4,11,6
69183b8e25221458,22,38,1,3,6,4,12,6
69183b8e25221458,0,39,5,0,6,4,0,7
69183b8e25221458,2,39,5,1,6,4,1,7
69183b8e25221458,4,39,7,2,13,4,2,7
69183b8e25221458,6,39,1,3,7,4,3,7
69183b8e25221458,9,40,5,0,6,4,5,7
69183b8e25221458,11,40,5,1,9,4,6,7
69183b8e25221458,13,40,2,2,6,4,7,7
69183b8e25221458,15,40,0,3,6,4,8,7
69183b8e25221458,18,41,7,0,13,3,10,7
69183b8e25221458,20,41,2,1,6,3,11,7
69183b8e25221458,22,41,2,2,6,3,12,7
69183b8e25221458,4,42,8,0,13,3,2,8
69183b8e25221458,6,42,2,1,7,3,3,8
69183b8e25221458,8,42,0,2,5,3,4,8
69183b8e25221458,11,43,6,0,9,3,6,8
69183b8e25221458,13,43,3,1,6,3,7,8
69183b8e25221458,15,43,1,2,6,3,8,8
69183b8e25221458,18,44,8,0,13,3,10,8
69183b8e25221458,20,44,3,1,6,3,11,8
69183b8e25221458,22,44,3,2,6,3,12,8
69183b8e25221458,4,45,9,0,13,3,2,9
69183b8e25221458,6,45,3,1,7,3,3,9
69183b8e25221458,8,45,1,2,5,3,4,9
69183b8e25221458,11,46,7,0,9,7,6,9
69183b8e25221458,13,46,4,1,6,7,7,9
69183b8e25221458,15,46,2,2,6,7,8,9
69183b8e25221458,17,46,0,3,4,7,9,9
69183b8e25221458,18,46,9,4,13,7,10,9
69183b8e25221458,20,46,4,5,6,7,11,9
69183b8e25221458,22,46,4,6,6,7,12,9
69183b8e25221458,1,47,0,0,3,13,0,10
69183b8e25221458,3,47,0,1,3,13,1,10
69183b8e25221458,4,47,10,2,13,13,2,10
69183b8e25221458,6,47,4,3,7,13,3,10
69183b8e25221458,8,47,2,4,5,13,4,10
69183b8e25221458,10,47,0,5,3,13,5,10
69183b8e25221458,11,47,8,6,9,13,6,10
69183b8e25221458,13,47,5,7,6,13,7,10
69183b8e25221458,15,47,3,8,6,13,8,10
69183b8e25221458,17,47,1,9,4,13,9,10
69183b8e25221458,18,47,10,10,13,13,10,10
69183b8e25221458,20,47,5,11,6,13,11,10
69183b8e25221458,22,47,5,12,6,13,12,10
69183b8e25221458,1,48,1,0,3,6,0,11
69183b8e25221458,3,48,1,1,3,6,1,11
69183b8e25221458,4,48,11,2,13,6,2,11
69183b8e25221458,6,48,5,3,7,6,3,11
69183b8e25221458,8,48,3,4,5,6,4,11
69183b8e25221458,10,48,1,5,3,6,5,11
69183b8e25221458,15,49,4,0,6,3,8,11
69183b8e25221458,17,49,2,1,4,3,9,11
69183b8e25221458,18,49,11,2,13,3,10,11
69183b8e25221458,1,50,2,0,3,6,0,12
69183b8e25221458,3,50,2,1,3,6,1,12
69183b8e25221458,4,50,12,2,13,6,2,12
69183b8e25221458,6,50,6,3,7,6,3,12
69183b8e25221458,8,50,4,4,5,6,4,12
69183b8e25221458,10,50,2,5,3,6,5,12
69183b8e25221458,15,51,5,0,6,3,8,12
69183b8e25221458,17,51,3,1,4,3,9,12
69183b8e25221458,18,51,12,2,13,3,10,12
50f707e94b85694a,0,28,0,0,3,3,0,0
50f707e94b85694a,3,28,0,1,3,3,1,0
50f707e94b85694a,6,28,0,2,13,3,2,0
50f707e94b85694a,12,29,0,0,3,3,5,0
50f707e94b85694a,14,29,0,1,5,3,6,0
50f707e94b85694a,16,29,0,2,5,3,7,0
50f707e94b85694a,23,30,0,0,13,3,10,0
50f707e94b85694a,24,30,0,1,5,3,11,0
50f707e94b85694a,26,30,0,2,5,3,12,0
50f707e94b85694a,0,31,1,0,3,4,0,1
50f707e94b85694a,3,31,1,1,3,4,1,1
50f707e94b85694a,6,31,1,2,13,4,2,1
50f707e94b85694a,7,31,0,3,3,4,3,1
50f707e94b85694a,12,32,1,0,3,3,5,1
50f707e94b85694a,14,32,1,1,5,3,6,1
50f707e94b85694a,16,32,1,2,5,3,7,1
50f707e94b85694a,20,33,0,0,3,4,9,1
50f707e94b85694a,23,33,1,1,13,4,10,1
50f707e94b85694a,24,33,1,2,5,4,11,1
50f707e94b85694a,26,33,1,3,5,4,12,1
50f707e94b85694a,0,34,2,0,3,13,0,2
50f707e94b85694a,3,34,2,1,3,13,1,2
50f707e94b85694a,6,34,2,2,13,13,2,2
50f707e94b85694a,7,34,1,3,3,13,3,2
50f707e94b85694a,10,34,0,4,6,13,4,2
50f707e94b85694a,12,34,2,5,3,13,5,2
50f707e94b85694a,14,34,2,6,5,13,6,2
50f707e94b85694a,16,34,2,7,5,13,7,2
50f707e94b85694a,18,34,0,8,4,13,8,2
50f707e94b85694a,20,34,1,9,3,13,9,2
50f707e94b85694a,23,34,2,10,13,13,10,2
50f707e94b85694a,24,34,2,11,5,13,11,2
50f707e94b85694a,26,34,2,12,5,13,12,2
50f707e94b85694a,6,35,3,0,13,3,2,3
50f707e94b85694a,7,35,2,1,3,3,3,3
50f707e94b85694a,10,35,1,2,6,3,4,3
50f707e94b85694a,14,36,3,0,5,7,6,3
50f707e94b85694a,16,36,3,1,5,7,7,3
50f707e94b85694a,18,36,1,2,4,7,8,3
50f707e94b85694a,20,36,2,3,3,7,9,3
50f707e94b85694a,23,36,3,4,13,7,10,3
50f707e94b85694a,24,36,3,5,5,7,11,3
50f707e94b85694a,26,36,3,6,5,7,12,3
50f707e94b85694a,1,37,0,0,3,3,0,4
50f707e94b85694a,4,37,0,1,3,3,1,4
50f707e94b85694a,6,37,4,2,13,3,2,4
50f707e94b85694a,10,38,2,0,6,5,4,4
50f707e94b85694a,13,38,0,1,9,5,5,4
50f707e94b85694a,14,38,4,2,5,5,6,4
50f707e94b85694a,16,38,4,3,5,5,7,4
50f707e94b85694a,18,38,2,4,4,5,8,4
50f707e94b85694a,23,39,4,0,13,3,10,4
50f707e94b85694a,24,39,4,1,5,3,11,4
50f707e94b85694a,26,39,4,2,5,3,12,4
50f707e94b85694a,1,40,1,0,3,6,0,5
50f707e94b85694a,4,40,1,1,3,6,1,5
50f707e94b85694a,6,40,5,2,13,6,2,5
50f707e94b85694a,8,40,0,3,3,6,3,5
50f707e94b85694a,10,40,3,4,6,6,4,5
50f707e94b85694a,13,40,1,5,9,6,5,5
50f707e94b85694a,18,41,3,0,4,3,8,5
50f707e94b85694a,21,41,0,1,3,3,9,5
50f707e94b85694a,23,41,5,2,13,3,10,5
50f707e94b85694a,1,42,2,0,3,7,0,6
50f707e94b85694a,4,42,2,1,3,7,1,6
50f707e94b85694a,6,42,6,2,13,7,2,6
50f707e94b85694a,8,42,1,3,3,7,3,6
50f707e94b85694a,10,42,4,4,6,7,4,6
50f707e94b85694a,13,42,2,5,9,7,5,6
50f707e94b85694a,15,42,0,6,7,7,6,6
50f707e94b85694a,21,43,1,0,3,3,9,6
50f707e94b85694a,23,43,6,1,13,3,10,6
50f707e94b85694a,25,43,0,2,7,3,11,6
50f707e94b85694a,6,44,7,0,13,6,2,7
50f707e94b85694a,8,44,2,1,3,6,3,7
50f707e94b85694a,10,44,5,2,6,6,4,7
50f707e94b85694a,13,44,3,3,9,6,5,7
50f707e94b85694a,15,44,1,4,7,6,6,7
50f707e94b85694a,17,44,0,5,4,6,7,7
50f707e94b85694a,21,45,2,0,3,4,9,7
50f707e94b85694a,23,45,7,1,13,4,10,7
50f707e94b85694a,25,45,1,2,7,4,11,7
50f707e94b85694a,27,45,0,3,4,4,12,7
50f707e94b85694a,2,46,0,0,3,3,0,8
50f707e94b85694a,5,46,0,1,3,3,1,8
50f707e94b85694a,6,46,8,2,13,3,2,8
50f707e94b85694a,13,47,4,0,9,4,5,8
50f707e94b85694a,15,47,2,1,7,4,6,8
50f707e94b85694a,17,47,1,2,4,4,7,8
50f707e94b85694a,19,47,0,3,3,4,8,8
50f707e94b85694a,23,48,8,0,13,3,10,8
50f707e94b85694a,25,48,2,1,7,3,11,8
50f707e94b85694a,27,48,1,2,4,3,12,8
50f707e94b85694a,2,49,1,0,3,3,0,9
50f707e94b85694a,5,49,1,1,3,3,1,9
50f707e94b85694a,6,49,9,2,13,3,2,9
50f707e94b85694a,13,50,5,0,9,4,5,9
50f707e94b85694a,15,50,3,1,7,4,6,9
50f707e94b85694a,17,50,2,2,4,4,7,9
50f707e94b85694a,19,50,1,3,3,4,8,9
50f707e94b85694a,23,51,9,0,13,3,10,9
50f707e94b85694a,25,51,3,1,7,3,11,9
50f707e94b85694a,27,51,2,2,4,3,12,9
50f707e94b85694a,2,52,2,0,3,13,0,10
50f707e94b85694a,5,52,2,1,3,13,1,10
50f707e94b85694a,6,52,10,2,13,13,2,10
50f707e94b85694a,9,52,0,3,3,13,3,10
50f707e94b85694a,11,52,0,4,3,13,4,10
50f707e94b85694a,13,52,6,5,9,13,5,10
50f707e94b85694a,15,52,4,6,7,13,6,10
50f707e94b85694a,17,52,3,7,4,13,7,10
50f707e94b85694a,19,52,2,8,3,13,8,10
50f707e94b85694a,22,52,0,9,3,13,9,10
50f707e94b85694a,23,52,10,10,13,13,10,10
50f707e94b85694a,25,52,4,11,7,13,11,10
50f707e94b85694a,27,52,3,12,4,13,12,10
50f707e94b85694a,6,53,11,0,13,5,2,11
50f707e94b85694a,9,53,1,1,3,5,3,11
50f707e94b85694a,11,53,1,2,3,5,4,11
50f707e94b85694a,13,53,7,3,9,5,5,11
50f707e94b85694a,15,53,5,4,7,5,6,11
50f707e94b85694a,22,54,1,0,3,3,9,11
50f707e94b85694a,23,54,11,1,13,3,10,11
50f707e94b85694a,25,54,5,2,7,3,11,11
50f707e94b85694a,6,55,12,0,13,5,2,12
50f707e94b85694a,9,55,2,1,3,5,3,12
50f707e94b85694a,11,55,2,2,3,5,4,12
50f707e94b85694a,13,55,8,3,9,5,5,12
50f707e94b85694a,15,55,6,4,7,5,6,12
50f707e94b85694a,22,56,2,0,3,3,9,12
50f707e94b85694a,23,56,12,1,13,3,10,12
50f707e94b85694a,25,56,6,2,7,3,11,12
0cc20ba3901779e9,2,28,0,0,7,3,1,0
0cc20ba3901779e9,4,28,0,1,13,3,2,0
0cc20ba3901779e9,5,28,0,2,6,3,3,0
0cc20ba3901779e9,12,29,0,0,4,5,6,0
0cc20ba3901779e9,15,29,0,1,3,5,7,0
0cc20ba3901779e9,18,29,0,2,3,5,8,0
0cc20ba3901779e9,21,29,0,3,6,5,9,0
0cc20ba3901779e9,23,29,0,4,13,5,10,0
0cc20ba3901779e9,2,30,1,0,7,3,1,1
0cc20ba3901779e9,4,30,1,1,13,3,2,1
0cc20ba3901779e9,5,30,1,2,6,3,3,1
0cc20ba3901779e9,9,31,0,0,3,6,5,1
0cc20ba3901779e9,12,31,1,1,4,6,6,1
0cc20ba3901779e9,15,31,1,2,3,6,7,1
0cc20ba3901779e9,18,31,1,3,3,6,8,1
0cc20ba3901779e9,21,31,1,4,6,6,9,1
0cc20ba3901779e9,23,31,1,5,13,6,10,1
0cc20ba3901779e9,0,32,0,0,5,13,0,2
0cc20ba3901779e9,2,32,2,1,7,13,1,2
0cc20ba3901779e9,4,32,2,2,13,13,2,2
0cc20ba3901779e9,5,32,2,3,6,13,3,2
0cc20ba3901779e9,7,32,0,4,4,13,4,2
0cc20ba3901779e9,9,32,1,5,3,13,5,2
0cc20ba3901779e9,12,32,2,6,4,13,6,2
0cc20ba3901779e9,15,32,2,7,3,13,7,2
0cc20ba3901779e9,18,32,2,8,3,13,8,2
0cc20ba3901779e9,21,32,2,9,6,13,9,2
0cc20ba3901779e9,23,32,2,10,13,13,10,2
0cc20ba3901779e9,24,32,0,11,7,13,11,2
0cc20ba3901779e9,26,32,0,12,6,13,12,2
0cc20ba3901779e9,0,33,1,0,5,7,0,3
0cc20ba3901779e9,2,33,3,1,7,7,1,3
0cc20ba3901779e9,4,33,3,2,13,7,2,3
0cc20ba3901779e9,5,33,3,3,6,7,3,3
0cc20ba3901779e9,7,33,1,4,4,7,4,3
0cc20ba3901779e9,9,33,2,5,3,7,5,3
0cc20ba3901779e9,12,33,3,6,4,7,6,3
0cc20ba3901779e9,21,34,3,0,6,4,9,3
0cc20ba3901779e9,23,34,3,1,13,4,10,3
0cc20ba3901779e9,24,34,1,2,7,4,11,3
0cc20ba3901779e9,26,34,1,3,6,4,12,3
0cc20ba3901779e9,0,35,2,0,5,5,0,4
0cc20ba3901779e9,2,35,4,1,7,5,1,4
0cc20ba3901779e9,4,35,4,2,13,5,2,4
0cc20ba3901779e9,5,35,4,3,6,5,3,4
0cc20ba3901779e9,7,35,2,4,4,5,4,4
0cc20ba3901779e9,16,36,0,0,3,6,7,4
0cc20ba3901779e9,19,36,0,1,3,6,8,4
0cc20ba3901779e9,21,36,4,2,6,6,9,4
0cc20ba3901779e9,23,36,4,3,13,6,10,4
0cc20ba3901779e9,24,36,2,4,7,6,11,4
0cc20ba3901779e9,26,36,2,5,6,6,12,4
0cc20ba3901779e9,0,37,3,0,5,5,0,5
0cc20ba3901779e9,2,37,5,1,7,5,1,5
0cc20ba3901779e9,4,37,5,2,13,5,2,5
0cc20ba3901779e9,5,37,5,3,6,5,3,5
0cc20ba3901779e9,7,37,3,4,4,5,4,5
0cc20ba3901779e9,16,38,1,0,3,6,7,5
0cc20ba3901779e9,19,38,1,1,3,6,8,5
0cc20ba3901779e9,21,38,5,2,6,6,9,5
0cc20ba3901779e9,23,38,5,3,13,6,10,5
0cc20ba3901779e9,24,38,3,4,7,6,11,5
0cc20ba3901779e9,26,38,3,5,6,6,12,5
0cc20ba3901779e9,0,39,4,0,5,3,0,6
0cc20ba3901779e9,2,39,6,1,7,3,1,6
0cc20ba3901779e9,4,39,6,2,13,3,2,6
0cc20ba3901779e9,10,40,0,0,3,4,5,6
0cc20ba3901779e9,13,40,0,1,3,4,6,6
0cc20ba3901779e9,16,40,2,2,3,4,7,6
0cc20ba3901779e9,19,40,2,3,3,4,8,6
0cc20ba3901779e9,23,41,6,0,13,3,10,6
0cc20ba3901779e9,24,41,4,1,7,3,11,6
0cc20ba3901779e9,26,41,4,2,6,3,12,6
0cc20ba3901779e9,4,42,7,0,13,5,2,7
0cc20ba3901779e9,6,42,0,1,4,5,3,7
0cc20ba3901779e9,8,42,0,2,6,5,4,7
0cc20ba3901779e9,10,42,1,3,3,5,5,7
0cc20ba3901779e9,13,42,1,4,3,5,6,7
0cc20ba3901779e9,22,43,0,0,6,4,9,7
0cc20ba3901779e9,23,43,7,1,13,4,10,7
0cc20ba3901779e9,24,43,5,2,7,4,11,7
0cc20ba3901779e9,26,43,5,3,6,4,12,7
0cc20ba3901779e9,4,44,8,0,13,5,2,8
0cc20ba3901779e9,6,44,1,1,4,5,3,8
0cc20ba3901779e9,8,44,1,2,6,5,4,8
0cc20ba3901779e9,10,44,2,3,3,5,5,8
0cc20ba3901779e9,13,44,2,4,3,5,6,8
0cc20ba3901779e9,22,45,1,0,6,3,9,8
0cc20ba3901779e9,23,45,8,1,13,3,10,8
0cc20ba3901779e9,24,45,6,2,7,3,11,8
0cc20ba3901779e9,1,46,0,0,4,5,0,9
0cc20ba3901779e9,3,46,0,1,4,5,1,9
0cc20ba3901779e9,4,46,9,2,13,5,2,9
0cc20ba3901779e9,6,46,2,3,4,5,3,9
0cc20ba3901779e9,8,46,2,4,6,5,4,9
0cc20ba3901779e9,17,47,0,0,3,4,7,9
0cc20ba3901779e9,20,47,0,1,3,4,8,9
0cc20ba3901779e9,22,47,2,2,6,4,9,9
0cc20ba3901779e9,23,47,9,3,13,4,10,9
0cc20ba3901779e9,1,48,1,0,4,13,0,10
0cc20ba3901779e9,3,48,1,1,4,13,1,10
0cc20ba3901779e9,4,48,10,2,13,13,2,10
0cc20ba3901779e9,6,48,3,3,4,13,3,10
0cc20ba3901779e9,8,48,3,4,6,13,4,10
0cc20ba3901779e9,11,48,0,5,3,13,5,10
0cc20ba3901779e9,14,48,0,6,3,13,6,10
0cc20ba3901779e9,17,48,1,7,3,13,7,10
0cc20ba3901779e9,20,48,1,8,3,13,8,10
0cc20ba3901779e9,22,48,3,9,6,13,9,10
0cc20ba3901779e9,23,48,10,10,13,13,10,10
0cc20ba3901779e9,25,48,0,11,3,13,11,10
0cc20ba3901779e9,27,48,0,12,3,13,12,10
0cc20ba3901779e9,1,49,2,0,4,3,0,11
0cc20ba3901779e9,3,49,2,1,4,3,1,11
0cc20ba3901779e9,4,49,11,2,13,3,2,11
0cc20ba3901779e9,8,50,4,0,6,9,4,11
0cc20ba3901779e9,11,50,1,1,3,9,5,11
0cc20ba3901779e9,14,50,1,2,3,9,6,11
0cc20ba3901779e9,17,50,2,3,3,9,7,11
0cc20ba3901779e9,20,50,2,4,3,9,8,11
0cc20ba3901779e9,22,50,4,5,6,9,9,11
0cc20ba3901779e9,23,50,11,6,13,9,10,11
0cc20ba3901779e9,25,50,1,7,3,9,11,11
0cc20ba3901779e9,27,50,1,8,3,9,12,11
0cc20ba3901779e9,1,51,3,0,4,3,0,12
0cc20ba3901779e9,3,51,3,1,4,3,1,12
0cc20ba3901779e9,4,51,12,2,13,3,2,12
0cc20ba3901779e9,8,52,5,0,6,3,4,12
0cc20ba3901779e9,11,52,2,1,3,3,5,12
0cc20ba3901779e9,14,52,2,2,3,3,6,12
0cc20ba3901779e9,22,53,5,0,6,4,9,12
0cc20ba3901779e9,23,53,12,1,13,4,10,12
0cc20ba3901779e9,25,53,2,2,3,4,11,12
0cc20ba3901779e9,27,53,2,3,3,4,12,12
1075aa633a662e2c,0,26,0,0,3,3,0,0
1075aa633a662e2c,3,26,0,1,3,3,1,0
1075aa633a662e2c,6,26,0,2,13,3,2,0
1075aa633a662e2c,9,27,0,0,8,3,4,0
1075aa633a662e2c,11,27,0,1,3,3,5,0
1075aa633a662e2c,14,27,0,2,3,3,6,0
1075aa633a662e2c,20,28,0,0,8,3,9,0
1075aa633a662e2c,22,28,0,1,13,3,10,0
1075aa633a662e2c,23,28,0,2,13,3,11,0
1075aa633a662e2c,0,29,1,0,3,3,0,1
1075aa633a662e2c,3,29,1,1,3,3,1,1
1075aa633a662e2c,6,29,1,2,13,3,2,1
1075aa633a662e2c,9,30,1,0,8,3,4,1
1075aa633a662e2c,11,30,1,1,3,3,5,1
1075aa633a662e2c,14,30,1,2,3,3,6,1
1075aa633a662e2c,20,31,1,0,8,3,9,1
1075aa633a662e2c,22,31,1,1,13,3,10,1
1075aa633a662e2c,23,31,1,2,13,3,11,1
1075aa633a662e2c,0,32,2,0,3,13,0,2
1075aa633a662e2c,3,32,2,1,3,13,1,2
1075aa633a662e2c,6,32,2,2,13,13,2,2
1075aa633a662e2c,7,32,0,3,6,13,3,2
1075aa633a662e2c,9,32,2,4,8,13,4,2
1075aa633a662e2c,11,32,2,5,3,13,5,2
1075aa633a662e2c,14,32,2,6,3,13,6,2
1075aa633a662e2c,16,32,0,7,3,13,7,2
1075aa633a662e2c,18,32,0,8,3,13,8,2
1075aa633a662e2c,20,32,2,9,8,13,9,2
1075aa633a662e2c,22,32,2,10,13,13,10,2
1075aa633a662e2c,23,32,2,11,13,13,11,2
1075aa633a662e2c,24,32,0,12,3,13,12,2
1075aa633a662e2c,6,33,3,0,13,3,2,3
1075aa633a662e2c,7,33,1,1,6,3,3,3
1075aa633a662e2c,9,33,3,2,8,3,4,3
1075aa633a662e2c,16,34,1,0,3,6,7,3
1075aa633a662e2c,18,34,1,1,3,6,8,3
1075aa633a662e2c,20,34,3,2,8,6,9,3
1075aa633a662e2c,22,34,3,3,13,6,10,3
1075aa633a662e2c,23,34,3,4,13,6,11,3
1075aa633a662e2c,24,34,1,5,3,6,12,3
1075aa633a662e2c,1,35,0,0,3,5,0,4
1075aa633a662e2c,4,35,0,1,3,5,1,4
1075aa633a662e2c,6,35,4,2,13,5,2,4
1075aa633a662e2c,7,35,2,3,6,5,3,4
1075aa633a662e2c,9,35,4,4,8,5,4,4
1075aa633a662e2c,16,36,2,0,3,6,7,4
1075aa633a662e2c,18,36,2,1,3,6,8,4
1075aa633a662e2c,20,36,4,2,8,6,9,4
1075aa633a662e2c,22,36,4,3,13,6,10,4
1075aa633a662e2c,23,36,4,4,13,6,11,4
1075aa633a662e2c,24,36,2,5,3,6,12,4
1075aa633a662e2c,1,37,1,0,3,7,0,5
1075aa633a662e2c,4,37,1,1,3,7,1,5
1075aa633a662e2c,6,37,5,2,13,7,2,5
1075aa633a662e2c,7,37,3,3,6,7,3,5
1075aa633a662e2c,9,37,5,4,8,7,4,5
1075aa633a662e2c,12,37,0,5,4,7,5,5
1075aa633a662e2c,15,37,0,6,8,7,6,5
1075aa633a662e2c,20,38,5,0,8,3,9,5
1075aa633a662e2c,22,38,5,1,13,3,10,5
1075aa633a662e2c,23,38,5,2,13,3,11,5
1075aa633a662e2c,1,39,2,0,3,7,0,6
1075aa633a662e2c,4,39,2,1,3,7,1,6
1075aa633a662e2c,6,39,6,2,13,7,2,6
1075aa633a662e2c,7,39,4,3,6,7,3,6
1075aa633a662e2c,9,39,6,4,8,7,4,6
1075aa633a662e2c,12,39,1,5,4,7,5,6
1075aa633a662e2c,15,39,1,6,8,7,6,6
1075aa633a662e2c,20,40,6,0,8,3,9,6
1075aa633a662e2c,22,40,6,1,13,3,10,6
1075aa633a662e2c,23,40,6,2,13,3,11,6
1075aa633a662e2c,6,41,7,0,13,11,2,7
1075aa633a662e2c,7,41,5,1,6,11,3,7
1075aa633a662e2c,9,41,7,2,8,11,4,7
1075aa633a662e2c,12,41,2,3,4,11,5,7
1075aa633a662e2c,15,41,2,4,8,11,6,7
1075aa633a662e2c,17,41,0,5,4,11,7,7
1075aa633a662e2c,19,41,0,6,4,11,8,7
1075aa633a662e2c,20,41,7,7,8,11,9,7
1075aa633a662e2c,22,41,7,8,13,11,10,7
1075aa633a662e2c,23,41,7,9,13,11,11,7
1075aa633a662e2c,25,41,0,10,4,11,12,7
1075aa633a662e2c,2,42,0,0,5,3,0,8
1075aa633a662e2c,5,42,0,1,5,3,1,8
1075aa633a662e2c,6,42,8,2,13,3,2,8
1075aa633a662e2c,12,43,3,0,4,4,5,8
1075aa633a662e2c,15,43,3,1,8,4,6,8
1075aa633a662e2c,17,43,1,2,4,4,7,8
1075aa633a662e2c,19,43,1,3,4,4,8,8
1075aa633a662e2c,22,44,8,0,13,3,10,8
1075aa633a662e2c,23,44,8,1,13,3,11,8
1075aa633a662e2c,25,44,1,2,4,3,12,8
1075aa633a662e2c,2,45,1,0,5,4,0,9
