template,slot,direction,row,col,length,cells,initialCanonicalDomainSize,initialDomainRef
e3aa200e97d208d0,19,across,9,8,3,"[[9, 8], [9, 9], [9, 10]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,20,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
e3aa200e97d208d0,21,across,11,0,3,"[[11, 0], [11, 1], [11, 2]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,22,across,11,5,3,"[[11, 5], [11, 6], [11, 7]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,23,across,11,10,3,"[[11, 10], [11, 11], [11, 12]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,24,across,12,0,3,"[[12, 0], [12, 1], [12, 2]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,25,across,12,5,3,"[[12, 5], [12, 6], [12, 7]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,26,across,12,10,3,"[[12, 10], [12, 11], [12, 12]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,27,down,0,0,3,"[[0, 0], [1, 0], [2, 0]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,28,down,4,0,3,"[[4, 0], [5, 0], [6, 0]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,29,down,9,0,4,"[[9, 0], [10, 0], [11, 0], [12, 0]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,30,down,0,1,3,"[[0, 1], [1, 1], [2, 1]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,31,down,4,1,3,"[[4, 1], [5, 1], [6, 1]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,32,down,9,1,4,"[[9, 1], [10, 1], [11, 1], [12, 1]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,33,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
e3aa200e97d208d0,34,down,1,3,3,"[[1, 3], [2, 3], [3, 3]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,35,down,6,3,5,"[[6, 3], [7, 3], [8, 3], [9, 3], [10, 3]]",398,initial_domains.json:canonicalByLength:5
e3aa200e97d208d0,36,down,1,4,3,"[[1, 4], [2, 4], [3, 4]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,37,down,6,4,5,"[[6, 4], [7, 4], [8, 4], [9, 4], [10, 4]]",398,initial_domains.json:canonicalByLength:5
e3aa200e97d208d0,38,down,0,5,3,"[[0, 5], [1, 5], [2, 5]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,39,down,4,5,4,"[[4, 5], [5, 5], [6, 5], [7, 5]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,40,down,9,5,4,"[[9, 5], [10, 5], [11, 5], [12, 5]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,41,down,0,6,3,"[[0, 6], [1, 6], [2, 6]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,42,down,4,6,4,"[[4, 6], [5, 6], [6, 6], [7, 6]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,43,down,10,6,3,"[[10, 6], [11, 6], [12, 6]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,44,down,0,7,9,"[[0, 7], [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7]]",201,initial_domains.json:canonicalByLength:9
e3aa200e97d208d0,45,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,46,down,2,8,4,"[[2, 8], [3, 8], [4, 8], [5, 8]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,47,down,8,8,3,"[[8, 8], [9, 8], [10, 8]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,48,down,0,9,6,"[[0, 9], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9]]",408,initial_domains.json:canonicalByLength:6
e3aa200e97d208d0,49,down,8,9,3,"[[8, 9], [9, 9], [10, 9]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,50,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
e3aa200e97d208d0,51,down,0,11,4,"[[0, 11], [1, 11], [2, 11], [3, 11]]",392,initial_domains.json:canonicalByLength:4
e3aa200e97d208d0,52,down,5,11,3,"[[5, 11], [6, 11], [7, 11]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,53,down,10,11,3,"[[10, 11], [11, 11], [12, 11]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,54,down,1,12,3,"[[1, 12], [2, 12], [3, 12]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,55,down,5,12,3,"[[5, 12], [6, 12], [7, 12]]",182,initial_domains.json:canonicalByLength:3
e3aa200e97d208d0,56,down,10,12,3,"[[10, 12], [11, 12], [12, 12]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,0,across,0,2,6,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,1,across,0,10,3,"[[0, 10], [0, 11], [0, 12]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,2,across,1,2,6,"[[1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,3,across,1,10,3,"[[1, 10], [1, 11], [1, 12]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
69183b8e25221458,5,across,3,0,4,"[[3, 0], [3, 1], [3, 2], [3, 3]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,6,across,3,6,7,"[[3, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12]]",456,initial_domains.json:canonicalByLength:7
69183b8e25221458,7,across,4,0,6,"[[4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,8,across,4,8,5,"[[4, 8], [4, 9], [4, 10], [4, 11], [4, 12]]",398,initial_domains.json:canonicalByLength:5
69183b8e25221458,9,across,5,2,6,"[[5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,10,across,5,10,3,"[[5, 10], [5, 11], [5, 12]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,11,across,6,2,9,"[[6, 2], [6, 3], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10]]",201,initial_domains.json:canonicalByLength:9
69183b8e25221458,12,across,7,0,3,"[[7, 0], [7, 1], [7, 2]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,13,across,7,5,6,"[[7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,14,across,8,0,5,"[[8, 0], [8, 1], [8, 2], [8, 3], [8, 4]]",398,initial_domains.json:canonicalByLength:5
69183b8e25221458,15,across,8,7,6,"[[8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [8, 12]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,16,across,9,0,7,"[[9, 0], [9, 1], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6]]",456,initial_domains.json:canonicalByLength:7
69183b8e25221458,17,across,9,9,4,"[[9, 9], [9, 10], [9, 11], [9, 12]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,18,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
69183b8e25221458,19,across,11,0,3,"[[11, 0], [11, 1], [11, 2]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,20,across,11,5,6,"[[11, 5], [11, 6], [11, 7], [11, 8], [11, 9], [11, 10]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,21,across,12,0,3,"[[12, 0], [12, 1], [12, 2]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,22,across,12,5,6,"[[12, 5], [12, 6], [12, 7], [12, 8], [12, 9], [12, 10]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,23,down,2,0,3,"[[2, 0], [3, 0], [4, 0]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,24,down,7,0,6,"[[7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,25,down,2,1,3,"[[2, 1], [3, 1], [4, 1]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,26,down,7,1,6,"[[7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,27,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
69183b8e25221458,28,down,0,3,7,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3]]",456,initial_domains.json:canonicalByLength:7
69183b8e25221458,29,down,8,3,3,"[[8, 3], [9, 3], [10, 3]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,30,down,0,4,3,"[[0, 4], [1, 4], [2, 4]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,31,down,4,4,3,"[[4, 4], [5, 4], [6, 4]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,32,down,8,4,3,"[[8, 4], [9, 4], [10, 4]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,33,down,0,5,3,"[[0, 5], [1, 5], [2, 5]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,34,down,4,5,4,"[[4, 5], [5, 5], [6, 5], [7, 5]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,35,down,9,5,4,"[[9, 5], [10, 5], [11, 5], [12, 5]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,36,down,0,6,4,"[[0, 6], [1, 6], [2, 6], [3, 6]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,37,down,5,6,3,"[[5, 6], [6, 6], [7, 6]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,38,down,9,6,4,"[[9, 6], [10, 6], [11, 6], [12, 6]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,39,down,0,7,4,"[[0, 7], [1, 7], [2, 7], [3, 7]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,40,down,5,7,4,"[[5, 7], [6, 7], [7, 7], [8, 7]]",392,initial_domains.json:canonicalByLength:4
69183b8e25221458,41,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,42,down,2,8,3,"[[2, 8], [3, 8], [4, 8]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,43,down,6,8,3,"[[6, 8], [7, 8], [8, 8]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,44,down,10,8,3,"[[10, 8], [11, 8], [12, 8]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,45,down,2,9,3,"[[2, 9], [3, 9], [4, 9]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,46,down,6,9,7,"[[6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]",456,initial_domains.json:canonicalByLength:7
69183b8e25221458,47,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
69183b8e25221458,48,down,0,11,6,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,49,down,8,11,3,"[[8, 11], [9, 11], [10, 11]]",182,initial_domains.json:canonicalByLength:3
69183b8e25221458,50,down,0,12,6,"[[0, 12], [1, 12], [2, 12], [3, 12], [4, 12], [5, 12]]",408,initial_domains.json:canonicalByLength:6
69183b8e25221458,51,down,8,12,3,"[[8, 12], [9, 12], [10, 12]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,0,across,0,0,3,"[[0, 0], [0, 1], [0, 2]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,1,across,0,4,3,"[[0, 4], [0, 5], [0, 6]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,2,across,0,8,3,"[[0, 8], [0, 9], [0, 10]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,3,across,1,0,3,"[[1, 0], [1, 1], [1, 2]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,4,across,1,4,3,"[[1, 4], [1, 5], [1, 6]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,5,across,1,8,3,"[[1, 8], [1, 9], [1, 10]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,6,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
50f707e94b85694a,7,across,3,1,3,"[[3, 1], [3, 2], [3, 3]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,8,across,3,5,3,"[[3, 5], [3, 6], [3, 7]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,9,across,3,10,3,"[[3, 10], [3, 11], [3, 12]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,10,across,4,2,6,"[[4, 2], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7]]",408,initial_domains.json:canonicalByLength:6
50f707e94b85694a,11,across,4,10,3,"[[4, 10], [4, 11], [4, 12]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,12,across,5,0,3,"[[5, 0], [5, 1], [5, 2]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,13,across,5,4,9,"[[5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]",201,initial_domains.json:canonicalByLength:9
50f707e94b85694a,14,across,6,0,5,"[[6, 0], [6, 1], [6, 2], [6, 3], [6, 4]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,15,across,6,6,7,"[[6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",456,initial_domains.json:canonicalByLength:7
50f707e94b85694a,16,across,7,0,5,"[[7, 0], [7, 1], [7, 2], [7, 3], [7, 4]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,17,across,7,7,4,"[[7, 7], [7, 8], [7, 9], [7, 10]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,18,across,8,2,4,"[[8, 2], [8, 3], [8, 4], [8, 5]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,19,across,8,8,3,"[[8, 8], [8, 9], [8, 10]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,20,across,9,1,3,"[[9, 1], [9, 2], [9, 3]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,21,across,9,5,3,"[[9, 5], [9, 6], [9, 7]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,22,across,9,10,3,"[[9, 10], [9, 11], [9, 12]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,23,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
50f707e94b85694a,24,across,11,0,5,"[[11, 0], [11, 1], [11, 2], [11, 3], [11, 4]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,25,across,11,6,7,"[[11, 6], [11, 7], [11, 8], [11, 9], [11, 10], [11, 11], [11, 12]]",456,initial_domains.json:canonicalByLength:7
50f707e94b85694a,26,across,12,0,5,"[[12, 0], [12, 1], [12, 2], [12, 3], [12, 4]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,27,across,12,7,4,"[[12, 7], [12, 8], [12, 9], [12, 10]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,28,down,0,0,3,"[[0, 0], [1, 0], [2, 0]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,29,down,5,0,3,"[[5, 0], [6, 0], [7, 0]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,30,down,10,0,3,"[[10, 0], [11, 0], [12, 0]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,31,down,0,1,4,"[[0, 1], [1, 1], [2, 1], [3, 1]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,32,down,5,1,3,"[[5, 1], [6, 1], [7, 1]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,33,down,9,1,4,"[[9, 1], [10, 1], [11, 1], [12, 1]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,34,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
50f707e94b85694a,35,down,2,3,3,"[[2, 3], [3, 3], [4, 3]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,36,down,6,3,7,"[[6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3]]",456,initial_domains.json:canonicalByLength:7
50f707e94b85694a,37,down,0,4,3,"[[0, 4], [1, 4], [2, 4]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,38,down,4,4,5,"[[4, 4], [5, 4], [6, 4], [7, 4], [8, 4]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,39,down,10,4,3,"[[10, 4], [11, 4], [12, 4]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,40,down,0,5,6,"[[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5]]",408,initial_domains.json:canonicalByLength:6
50f707e94b85694a,41,down,8,5,3,"[[8, 5], [9, 5], [10, 5]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,42,down,0,6,7,"[[0, 6], [1, 6], [2, 6], [3, 6], [4, 6], [5, 6], [6, 6]]",456,initial_domains.json:canonicalByLength:7
50f707e94b85694a,43,down,9,6,3,"[[9, 6], [10, 6], [11, 6]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,44,down,2,7,6,"[[2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7]]",408,initial_domains.json:canonicalByLength:6
50f707e94b85694a,45,down,9,7,4,"[[9, 7], [10, 7], [11, 7], [12, 7]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,46,down,0,8,3,"[[0, 8], [1, 8], [2, 8]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,47,down,5,8,4,"[[5, 8], [6, 8], [7, 8], [8, 8]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,48,down,10,8,3,"[[10, 8], [11, 8], [12, 8]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,49,down,0,9,3,"[[0, 9], [1, 9], [2, 9]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,50,down,5,9,4,"[[5, 9], [6, 9], [7, 9], [8, 9]]",392,initial_domains.json:canonicalByLength:4
50f707e94b85694a,51,down,10,9,3,"[[10, 9], [11, 9], [12, 9]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,52,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
50f707e94b85694a,53,down,2,11,5,"[[2, 11], [3, 11], [4, 11], [5, 11], [6, 11]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,54,down,9,11,3,"[[9, 11], [10, 11], [11, 11]]",182,initial_domains.json:canonicalByLength:3
50f707e94b85694a,55,down,2,12,5,"[[2, 12], [3, 12], [4, 12], [5, 12], [6, 12]]",398,initial_domains.json:canonicalByLength:5
50f707e94b85694a,56,down,9,12,3,"[[9, 12], [10, 12], [11, 12]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,0,across,0,2,5,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6]]",398,initial_domains.json:canonicalByLength:5
0cc20ba3901779e9,1,across,0,9,4,"[[0, 9], [0, 10], [0, 11], [0, 12]]",392,initial_domains.json:canonicalByLength:4
0cc20ba3901779e9,2,across,1,0,7,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]]",456,initial_domains.json:canonicalByLength:7
0cc20ba3901779e9,3,across,1,9,4,"[[1, 9], [1, 10], [1, 11], [1, 12]]",392,initial_domains.json:canonicalByLength:4
0cc20ba3901779e9,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
0cc20ba3901779e9,5,across,3,0,6,"[[3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5]]",408,initial_domains.json:canonicalByLength:6
0cc20ba3901779e9,6,across,3,7,4,"[[3, 7], [3, 8], [3, 9], [3, 10]]",392,initial_domains.json:canonicalByLength:4
0cc20ba3901779e9,7,across,4,2,4,"[[4, 2], [4, 3], [4, 4], [4, 5]]",392,initial_domains.json:canonicalByLength:4
0cc20ba3901779e9,8,across,4,7,6,"[[4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12]]",408,initial_domains.json:canonicalByLength:6
0cc20ba3901779e9,9,across,5,1,3,"[[5, 1], [5, 2], [5, 3]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,10,across,5,6,3,"[[5, 6], [5, 7], [5, 8]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,11,across,5,10,3,"[[5, 10], [5, 11], [5, 12]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,12,across,6,0,4,"[[6, 0], [6, 1], [6, 2], [6, 3]]",392,initial_domains.json:canonicalByLength:4
0cc20ba3901779e9,13,across,6,6,3,"[[6, 6], [6, 7], [6, 8]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,14,across,6,10,3,"[[6, 10], [6, 11], [6, 12]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,15,across,7,0,3,"[[7, 0], [7, 1], [7, 2]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,16,across,7,4,3,"[[7, 4], [7, 5], [7, 6]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,17,across,7,9,3,"[[7, 9], [7, 10], [7, 11]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,18,across,8,0,3,"[[8, 0], [8, 1], [8, 2]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,19,across,8,4,3,"[[8, 4], [8, 5], [8, 6]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,20,across,8,9,3,"[[8, 9], [8, 10], [8, 11]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,21,across,9,0,6,"[[9, 0], [9, 1], [9, 2], [9, 3], [9, 4], [9, 5]]",408,initial_domains.json:canonicalByLength:6
0cc20ba3901779e9,22,across,9,7,6,"[[9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12]]",408,initial_domains.json:canonicalByLength:6
0cc20ba3901779e9,23,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
0cc20ba3901779e9,24,across,11,2,7,"[[11, 2], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8]]",456,initial_domains.json:canonicalByLength:7
0cc20ba3901779e9,25,across,11,10,3,"[[11, 10], [11, 11], [11, 12]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,26,across,12,2,6,"[[12, 2], [12, 3], [12, 4], [12, 5], [12, 6], [12, 7]]",408,initial_domains.json:canonicalByLength:6
0cc20ba3901779e9,27,across,12,10,3,"[[12, 10], [12, 11], [12, 12]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,28,down,1,0,3,"[[1, 0], [2, 0], [3, 0]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,29,down,6,0,5,"[[6, 0], [7, 0], [8, 0], [9, 0], [10, 0]]",398,initial_domains.json:canonicalByLength:5
0cc20ba3901779e9,30,down,1,1,3,"[[1, 1], [2, 1], [3, 1]]",182,initial_domains.json:canonicalByLength:3
0cc20ba3901779e9,31,down,5,1,6,"[[5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1]]",408,initial_domains.json:canonicalByLength:6
0cc20ba3901779e9,32,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
0cc20ba3901779e9,33,down,0,3,7,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3]]",456,initial_domains.json:canonicalByLength:7
0cc20ba3901779e9,34,down,9,3,4,"[[9, 3], [10, 3], [11, 3], [12, 3]]",392,initial_domains.json:canonicalByLength:4
0cc20ba3901779e9,35,down,0,4,5,"[[0, 4], [1, 4], [2, 4], [3, 4], [4, 4]]",398,initial_domains.json:canonicalByLength:5
0cc20ba3901779e9,36,down,7,4,6,"[[7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4]]",408,initial_domains.json:canonicalByLength:6
