"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"3265","1","PAN","عموم","review","msa","medium","","","","","uncertain","construction-or-sense-review","PAN — عموم: عموم may reflect the bound prefix pan- rather than the ordinary cookware verb/noun; leave unresolved.","AI-assisted linguistic review","[]","3265:1","عموم","true",""
"1666","0","COMPLEX","مجمع","approved","msa","high","true","true","true","true","noun","natural-preferred","COMPLEX — مجمع (group of buildings): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1666:0","مجمع","false","group of buildings"
"1671","0","PRESENTED","عرض","approved","msa","high","true","true","true","true","verb","natural-preferred","PRESENTED — عرض: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1671:0","عرض","false",""
"1686","0","HIGHEST","أعلى","approved","msa","high","true","true","true","true","adjective","natural-preferred","HIGHEST — أعلى: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1686:0","أعلى","false",""
"1687","0","HELPFUL","مفيدة","approved","msa","high","true","true","false","false","adjective","valid-alternative","HELPFUL — مفيدة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1687:0","مفيدة","false",""
"1687","1","HELPFUL","مفيد","approved","msa","high","true","true","true","true","adjective","natural-preferred","HELPFUL — مفيد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1687:1","مفيدة","false",""
"1688","0","MONTHLY","الشهري","approved","msa","high","true","true","false","false","adjective","valid-alternative","MONTHLY — الشهري: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1688:0","شهريا","false",""
"1688","1","MONTHLY","شهرية","approved","msa","high","true","true","false","false","adjective","valid-alternative","MONTHLY — شهرية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1688:1","شهريا","false",""
"1688","2","MONTHLY","الشهرية","approved","msa","high","true","true","false","false","adjective","valid-alternative","MONTHLY — الشهرية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1688:2","شهريا","false",""
"1688","3","MONTHLY","شهريا","approved","msa","high","true","true","true","true","adverb","natural-preferred","MONTHLY — شهريا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1688:3","شهريا","false",""
"1688","4","MONTHLY","شهري","approved","msa","high","true","true","true","true","adjective","natural-preferred","MONTHLY — شهري: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1688:4","شهريا","false",""
"1707","0","CHANGED","تغيرت","approved","msa","high","true","true","false","false","verb","valid-alternative","CHANGED — تغيرت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1707:0","غيرت","false",""
"1707","1","CHANGED","تغير","approved","msa","high","true","true","true","true","verb","natural-preferred","CHANGED — تغير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1707:1","غيرت","false",""
"1707","2","CHANGED","غيرت","approved","msa","high","true","true","false","false","verb","valid-alternative","CHANGED — غيرت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1707:2","غيرت","false",""
"1708","0","PET","الحيوانات الأليفة","review","msa","medium","","","","","noun","construction-or-sense-review","PET — الحيوانات الأليفة: The plural animals expression lacks the singular pet reading without context; review the relationship rather than reject mere morphology.","AI-assisted linguistic review","[]","1708:0","الحيوانات الأليفة","true",""
"1716","0","RUSSIAN","روسي","approved","msa","high","true","true","true","true","adjective","natural-preferred","RUSSIAN — روسي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1716:0","الروسية","false",""
"1716","1","RUSSIAN","روسية","approved","msa","high","true","true","false","false","adjective","valid-alternative","RUSSIAN — روسية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1716:1","الروسية","false",""
"1716","2","RUSSIAN","الروسية","approved","msa","high","true","true","false","false","noun","valid-alternative","RUSSIAN — الروسية (language): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1716:2","الروسية","false","language"
"1716","3","RUSSIAN","روسيا","rejected","msa","high","false","false","false","false","noun","wrong-or-corrupt-relationship","RUSSIAN — روسيا: روسيا names Russia, not the adjective/person/language Russian. The geographic entity is a materially different referent. Second pass: Second reading confirms a country name, not the person, language or adjective. Reject only this relationship; other Russian relationships remain valid.","AI-assisted linguistic review","[]","1716:3","الروسية","false",""
"1716","4","RUSSIAN","الروسي","approved","msa","high","true","true","false","false","adjective","valid-alternative","RUSSIAN — الروسي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1716:4","الروسية","false",""
"1724","0","CONNECT","ربط","approved","msa","high","true","true","true","true","verb","natural-preferred","CONNECT — ربط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1724:0","الاتصال","false",""
"1724","1","CONNECT","تواصل","approved","msa","high","true","true","false","false","verb","valid-alternative","CONNECT — تواصل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1724:1","الاتصال","false",""
"1724","2","CONNECT","التواصل","approved","msa","high","true","true","false","false","verb","valid-alternative","CONNECT — التواصل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1724:2","الاتصال","false",""
