priority,category,english,arabic,source_ids,reason,suggestion
"3","translation-review","SOME","البعض","h85:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SOME","بعض","h85:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SOME","البعض | بعض","h85:t0 h85:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","SOME","بعض | البعض","h85:t1 h85:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","THESE","هؤلاء","h86:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","THESE","هذه","h86:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","THESE","هؤلاء | هذه","h86:t0 h86:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","CLICK","اضغط","h87:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLICK","النقر","h87:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLICK","انقر","h87:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLICK","نقر","h87:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLICK","نقرة","h87:t4","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLICK","انقر فوق","h87:t5","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CLICK","اضغط | النقر | انقر | نقر | نقرة | انقر فوق","h87:t0 h87:t1 h87:t2 h87:t3 h87:t4 h87:t5","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","CLICK","نقر | النقر","h87:t3 h87:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","ITS","هاته","h88:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LIKE","مثل","h89:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LIKE","لايك","h89:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","LIKE","مثل | لايك","h89:t0 h89:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","SERVICE","الخدمة","h90:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SERVICE","خدمة","h90:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SERVICE","الخدمات","h90:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SERVICE","الخدمة | خدمة | الخدمات","h90:t0 h90:t1 h90:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","SERVICE","خدمة | الخدمة","h90:t1 h90:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","THAN","من...","h91:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FIND","جد","h92:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FIND","العثور","h92:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FIND","ايجاد","h92:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FIND","العثور على","h92:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","FIND","جد | العثور | ايجاد | العثور على","h92:t0 h92:t1 h92:t2 h92:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PRICE","الثمن","h93:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PRICE","الاسعار","h93:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PRICE","سعره","h93:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PRICE","سعر","h93:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PRICE","السعر","h93:t4","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PRICE","الثمن | الاسعار | سعره | سعر | السعر","h93:t0 h93:t1 h93:t2 h93:t3 h93:t4","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PRICE","سعر | السعر","h93:t3 h93:t4","Possible bare/definite article variant; both retained",""
"3","translation-review","DATE","موعد","h94:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DATE","الموعد","h94:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DATE","التاريخ","h94:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
