"id","size","mode","length","pattern","failedSeeds","recurring","selectedTarget","before","after","addedAnswers","zeroToSupported","remainsZero","criticalToHealthy"
"8be0ebe2c49ef13a","11","ar_to_en","3","N??","[4,13,15,26,28,29]","true","false","1","1","[]","false","false","false"
"94958a8212e5f50e","11","ar_to_en","3","?SA","[6,8,13,15,20,28]","true","false","1","1","[]","false","false","false"
"9f3779e483088d7b","11","ar_to_en","11","??A?????P??","[7,9,15,19,23,30]","true","false","1","1","[]","false","false","false"
"aa66f23d6ea16cbf","11","ar_to_en","3","?LI","[2,4,10,12,24,29]","true","false","1","1","[]","false","false","false"
"b00976c23660af11","11","ar_to_en","11","??Q????????","[2,8,13,15,17,28]","true","true","1","2","[""ACQUISITION""]","false","false","false"
"b0e57e9a7e4cbba1","11","ar_to_en","3","?SE","[6,8,13,15,20,28]","true","false","1","1","[]","false","false","false"
"b831f867b3d99dda","11","ar_to_en","3","???","[5,6,8,18,19,30]","true","false","1","1","[]","false","false","false"
"c157e47cf997f7fc","13","ar_to_en","3","?RC","[3,9,10,12,22,27]","true","false","1","1","[]","false","false","false"
"c4d1f84dd4fb5ea0","11","ar_to_en","11","IND????????","[7,9,12,21,23,24]","true","false","1","1","[]","false","false","false"
"d54fa5d05ed10527","13","ar_to_en","4","N?V?","[1,7,18,24,27,29]","true","false","1","1","[]","false","false","false"
"e4efa2c5757f78e5","13","ar_to_en","13","??T?R?????N??","[2,3,8,9,22,29]","true","false","1","1","[]","false","false","false"
"e664229ba8038aa9","11","ar_to_en","3","L??","[5,7,18,19,23,30]","true","true","1","1","[]","false","false","false"
"eeb81c4abd9d70b0","11","ar_to_en","3","TC?","[6,8,13,15,20,28]","true","false","1","1","[]","false","false","false"
"f1971711fbffab0d","13","ar_to_en","3","?T?","[14,15,22,23,26,29]","true","false","1","1","[]","false","false","false"
"f915eba1e8326480","13","ar_to_en","3","?T?","[1,9,10,11,17,18]","true","false","1","1","[]","false","false","false"
"fe3befdcdd9e54fb","11","ar_to_en","3","E?O","[6,8,9,18,19,30]","true","false","1","1","[]","false","false","false"
"02ddb8ac569ae62d","11","ar_to_en","11","D?T????????","[5,8,13,18,19,30]","true","false","2","2","[]","false","false","false"
"0b49e50051d123a6","11","ar_to_en","3","??U","[6,8,9,15,20,28]","true","false","2","2","[]","false","false","false"
"1040a8f0d5f52e50","11","ar_to_en","3","???","[5,8,9,18,19,30]","true","false","2","2","[]","false","false","false"
"11c3bdd31837c51a","13","ar_to_en","4","????","[3,8,10,14,27,29]","true","true","2","3","[""RARE""]","false","false","false"
"3e8717177ac9557c","13","ar_to_en","13","??E??????????","[1,3,9,18,25,28]","true","false","2","2","[]","false","false","false"
"435eed6d624f28d2","11","ar_to_en","3","???","[5,8,9,18,19,30]","true","false","2","2","[]","false","false","false"
"57803719799648b6","11","ar_to_en","3","U??","[2,3,10,14,26,27]","true","false","2","2","[]","false","false","false"
"73def6afa32f885f","11","ar_to_en","3","??E","[6,8,13,15,20,28]","true","false","2","2","[]","false","false","false"
"82fbf32e1524ebdc","11","ar_to_en","3","?C?","[2,7,11,17,22,23]","true","false","2","2","[]","false","false","false"
"a1ec2e95c59524d2","13","ar_to_en","5","??C??","[2,10,11,17,22,27]","true","true","2","6","[""UNCLE"",""FACTS"",""CYCLE"",""OCCUR""]","false","false","true"
"aa402b535139ce46","11","ar_to_en","3","?S?","[2,3,9,14,22,27]","true","false","2","2","[]","false","false","false"
"baa6b8f09719001c","11","ar_to_en","3","IN?","[4,6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"d1089081c02f9c88","11","ar_to_en","3","A?E","[6,8,13,15,20,28]","true","false","2","2","[]","false","false","false"
"e3204bf85b8ddd5f","11","ar_to_en","11","??R????????","[7,11,18,19,23,30]","true","false","2","2","[]","false","false","false"
"e7dd26f21c57875b","13","ar_to_en","13","??I???????N??","[4,6,18,25,27,29]","true","false","2","2","[]","false","false","false"
"f1d74514f25c1501","11","ar_to_en","3","?EM","[6,8,13,15,20,28]","true","false","2","2","[]","false","false","false"
"0630e131c8f7b32b","11","ar_to_en","3","?ED","[6,8,13,15,20,28]","true","false","3","3","[]","false","false","false"
"15445c1a266d9d38","11","ar_to_en","3","?R?","[2,4,7,22,25,29]","true","false","3","3","[]","false","false","false"
"16fa5b857a09c3c5","11","ar_to_en","3","???","[5,6,8,18,19,30]","true","false","3","3","[]","false","false","false"
"251122cc1468e390","11","ar_to_en","3","I??","[5,8,18,19,26,30]","true","false","3","3","[]","false","false","false"
"2833e6292825db75","11","ar_to_en","3","???","[6,8,9,18,19,30]","true","false","3","3","[]","false","false","false"
"2b819edf144fdd85","13","ar_to_en","13","??I??????????","[1,2,9,15,18,27]","true","false","3","3","[]","false","false","false"
"39ba124624476966","11","ar_to_en","6","??P???","[5,7,18,19,23,30]","true","false","3","3","[]","false","false","false"
"41fea4358e32fc41","11","ar_to_en","3","??G","[6,8,9,13,15,28]","true","false","3","3","[]","false","false","false"
"57c6e41aac585f20","11","ar_to_en","11","??O????????","[2,8,13,15,17,28]","true","true","3","9","[""DISCUSSIONS"",""SUGGESTIONS"",""COLLECTIONS"",""PROCEEDINGS"",""CONNECTIONS"",""CONTRACTORS""]","false","false","true"
"6401f9fe3b20b370","11","ar_to_en","3","??I","[2,4,10,22,26,29]","true","false","3","3","[]","false","false","false"
"814a1b4504dbf85a","11","ar_to_en","3","??E","[6,8,13,15,17,28]","true","false","3","3","[]","false","false","false"
"9ba92fd1973c7114","11","ar_to_en","3","???","[4,13,15,26,28,29]","true","true","3","4","[""BEE""]","false","false","false"
"a5d4cd60d47acfbf","11","ar_to_en","3","?L?","[6,8,13,15,24,28]","true","false","3","3","[]","false","false","false"
"c1474f4ffe6ce5c0","13","ar_to_en","3","??D","[8,9,10,12,14,15]","true","false","3","3","[]","false","false","false"
"c36ca91db92aee7b","11","ar_to_en","3","??L","[4,5,18,19,29,30]","true","false","3","3","[]","false","false","false"
"d099485cc4f4a271","11","ar_to_en","11","??V????????","[2,8,13,15,17,28]","true","false","3","3","[]","false","false","false"
"d5fa07df643f7fba","13","ar_to_en","3","??D","[8,9,10,12,14,27]","true","false","3","3","[]","false","false","false"
"e5bdb790cae92611","11","ar_to_en","4","????","[5,7,18,19,23,30]","true","true","3","7","[""IRON"",""DUAL"",""LADY"",""LOSE""]","false","false","true"
"06d221da8913ddd4","11","ar_to_en","3","CEL","[6,8,13,15,17]","true","false","0","0","[]","false","true","false"
"07f9226295750298","11","ar_to_en","3","AEE","[6,8,13,15,28]","true","false","0","0","[]","false","true","false"
"17aea9d0cce9e806","13","ar_to_en","4","????","[8,9,12,15,23]","true","false","0","0","[]","false","true","false"
"41b81410298100b1","13","ar_to_en","3","??P","[9,10,12,14,21]","true","false","0","0","[]","false","true","false"
"4713d4b6ba41ccb3","11","ar_to_en","3","ELI","[4,21,24,25,29]","true","false","0","0","[]","false","true","false"
"4fca74516f579fd8","11","ar_to_en","3","???","[5,8,18,19,30]","true","false","0","0","[]","false","true","false"
"5130bace09f422b6","11","ar_to_en","4","?OI?","[6,8,13,15,28]","true","false","0","0","[]","false","true","false"
"5690d21cab854949","13","ar_to_en","3","??A","[9,10,12,14,21]","true","false","0","0","[]","false","true","false"
"5dc299c70070de1f","11","ar_to_en","3","??T","[6,8,13,15,28]","true","true","0","2","[""TAP"",""BAT""]","true","false","false"
"71d69be9fd09e992","11","ar_to_en","4","??N?","[6,8,13,15,28]","true","false","0","0","[]","false","true","false"
"722006ffe52ee24b","11","ar_to_en","3","?SE","[6,13,15,21,28]","true","false","0","0","[]","false","true","false"
"7c73040160394d18","11","ar_to_en","3","??A","[4,8,9,28,29]","true","false","0","0","[]","false","true","false"
"8ea80cde25672972","11","ar_to_en","11","??N?I??????","[2,7,16,17,22]","true","false","0","0","[]","false","true","false"
"91875dfc28ce0fdb","11","ar_to_en","4","?MI?","[6,8,13,15,28]","true","false","0","0","[]","false","true","false"
"9223ec61ba8f8d00","11","ar_to_en","3","??I","[5,18,19,25,30]","true","false","0","0","[]","false","true","false"
"95b804982c54aecc","13","ar_to_en","3","?AP","[1,9,13,27,28]","true","true","0","0","[]","false","true","false"
"aa77f7bd39b98d6e","11","ar_to_en","6","??NI??","[6,8,13,15,28]","true","false","0","0","[]","false","true","false"
"c85ed775fe56c175","13","ar_to_en","3","YSU","[17,18,20,25,26]","true","false","0","0","[]","false","true","false"
"f560ddf73076aa67","11","ar_to_en","3","LNE","[5,18,19,25,30]","true","false","0","0","[]","false","true","false"
"fb774c796083b8bb","11","ar_to_en","3","LID","[5,18,19,25,30]","true","false","0","0","[]","false","true","false"
"01ab211e775f2baa","13","ar_to_en","3","E?I","[2,11,17,24,25]","true","false","1","1","[]","false","false","false"
"041c32067df6b07c","11","ar_to_en","3","??O","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"0aaca86ad315e5ca","11","ar_to_en","3","ATE","[13,14,22,26,28]","true","false","1","1","[]","false","false","false"
"0b7ec2515a63b5f4","11","ar_to_en","11","?SS????????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"0e062f1192789438","13","ar_to_en","3","?T?","[6,10,20,25,29]","true","false","1","1","[]","false","false","false"
"1238497a3f9d9a45","11","ar_to_en","3","??E","[6,8,13,15,17]","true","false","1","1","[]","false","false","false"
"133a43242b9a1950","11","ar_to_en","3","AD?","[2,4,16,17,29]","true","false","1","1","[]","false","false","false"
"180249bbb129357a","11","ar_to_en","4","?AO?","[6,8,13,15,28]","true","true","1","2","[""BOAT""]","false","false","false"
"1856f04031527f33","11","ar_to_en","3","?T?","[1,3,12,25,27]","true","false","1","1","[]","false","false","false"
"1c2211242cfe8cca","11","ar_to_en","4","E?R?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"2b31feaa5d170ba9","11","ar_to_en","3","TP?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"390c285bc4700d64","11","ar_to_en","3","?NO","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"3cce838227c12e78","13","ar_to_en","13","??N???????N??","[2,3,18,27,29]","true","false","1","1","[]","false","false","false"
"3f69568ade0dd8f7","11","ar_to_en","11","?SS????????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"4109bc5d2fd8316a","11","ar_to_en","11","?DVE?????N?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"45d9468736f7a8a1","11","ar_to_en","3","?UT","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"481a3ab416d1730f","13","ar_to_en","3","IC?","[14,16,18,25,27]","true","false","1","1","[]","false","false","false"
"4bdaff9ff75fcb30","11","ar_to_en","3","R?N","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"4ccf3e251c81668c","11","ar_to_en","3","?ND","[6,13,15,20,28]","true","false","1","1","[]","false","false","false"
"4cdc5630cda87250","11","ar_to_en","3","A?M","[5,18,19,25,30]","true","false","1","1","[]","false","false","false"
"4d5b238f8cbbca25","11","ar_to_en","11","?HP????????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"5d68460f101ec72e","11","ar_to_en","3","TN?","[6,13,15,20,28]","true","false","1","1","[]","false","false","false"
"5ff021a0c1abdbac","11","ar_to_en","3","?F?","[7,16,17,22,26]","true","false","1","1","[]","false","false","false"
"611ef39a9ab361f1","13","ar_to_en","4","??P?","[3,8,10,12,14]","true","true","1","2","[""TAPE""]","false","false","false"
"62ab34f2844fa9a9","13","ar_to_en","3","?DS","[1,5,7,12,14]","true","false","1","1","[]","false","false","false"
"63f078f89d89d72c","11","ar_to_en","3","A?C","[4,8,9,28,29]","true","false","1","1","[]","false","false","false"
"66790d31f2878d95","13","ar_to_en","3","?T?","[1,8,13,17,28]","true","false","1","1","[]","false","false","false"
"679c6c8cfa7c9d08","11","ar_to_en","4","??D?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"6b282d3fde165a80","11","ar_to_en","4","A?R?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"6e905c440cc906db","13","ar_to_en","3","OGA","[1,9,13,27,28]","true","false","1","1","[]","false","false","false"
"72ffccc7f836465e","11","ar_to_en","11","??N????????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"749e1a7ddec583be","11","ar_to_en","6","STNE??","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"771a5492fb7c56f3","11","ar_to_en","11","?CA????????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"7a2ec00b15c66c1e","11","ar_to_en","3","?T?","[2,3,14,22,27]","true","false","1","1","[]","false","false","false"
"8bb0e8df109ab191","11","ar_to_en","3","?LA","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"8c2aa1b60386d1bb","13","ar_to_en","3","?T?","[2,13,15,18,30]","true","false","1","1","[]","false","false","false"
"904783d74528fbd4","11","ar_to_en","11","??W????????","[6,8,13,17,28]","true","false","1","1","[]","false","false","false"
"9108c502d742aa72","11","ar_to_en","3","US?","[1,5,18,19,30]","true","false","1","1","[]","false","false","false"
"914c27d651959bce","13","ar_to_en","13","??E???????N??","[1,3,18,25,28]","true","false","1","1","[]","false","false","false"
"97855cdf03292c50","11","ar_to_en","3","?AN","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"a1566144cdb6f607","11","ar_to_en","3","?T?","[2,3,14,22,27]","true","false","1","1","[]","false","false","false"
"aa637211bf7b3cd4","11","ar_to_en","4","?CI?","[6,8,13,15,28]","true","true","1","3","[""RICH"",""RICE""]","false","false","false"
"adba7107bc1cbaaa","11","ar_to_en","3","CR?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"af5245533cac6a23","11","ar_to_en","11","??N????????","[2,4,17,22,29]","true","false","1","1","[]","false","false","false"
"bd2e11b16fa2a4f8","11","ar_to_en","3","TI?","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"bf95077215e64f68","11","ar_to_en","3","DUO","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"bff23a3802891fad","11","ar_to_en","3","?AP","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"cb6a3efd85f8a49d","11","ar_to_en","4","??PS","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"cbcfd40a15f149f0","11","ar_to_en","3","?S?","[2,3,14,22,27]","true","false","1","1","[]","false","false","false"
"ccf70d82367fab78","11","ar_to_en","6","??D???","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"d2e145fa05b64ba4","13","ar_to_en","3","?TA","[3,5,12,23,30]","true","false","1","1","[]","false","false","false"
"d42cb9b02da22b02","11","ar_to_en","11","??W????????","[6,8,13,17,28]","true","false","1","1","[]","false","false","false"
"d8a6b9fd5870d28e","11","ar_to_en","11","?TI????????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"e73a973e91ba8c8c","13","ar_to_en","3","USE","[1,6,19,26,30]","true","false","1","1","[]","false","false","false"
"e808727b7989ccb6","11","ar_to_en","3","???","[6,8,18,19,30]","true","false","1","1","[]","false","false","false"
"e8e35a3c584f78cf","13","ar_to_en","13","??E??????????","[8,18,24,27,28]","true","false","1","1","[]","false","false","false"
"eb1e65acd7d4e1b5","11","ar_to_en","3","?AO","[2,4,7,22,29]","true","false","1","1","[]","false","false","false"
"ed276ed061d287dd","13","ar_to_en","4","??P?","[3,8,12,21,29]","true","true","1","1","[]","false","false","false"
"edd2439f59c9b1d6","11","ar_to_en","11","??U????????","[4,13,15,28,29]","true","false","1","1","[]","false","false","false"
"f16fc889612b46db","11","ar_to_en","3","?T?","[2,3,14,22,27]","true","false","1","1","[]","false","false","false"
"f1831633c15c809d","11","ar_to_en","11","?RAD???????","[6,8,13,15,28]","true","false","1","1","[]","false","false","false"
"fd6a803c485dbad7","11","ar_to_en","3","?PP","[5,9,18,19,30]","true","false","1","1","[]","false","false","false"
"06a6ae66d51da47f","11","ar_to_en","11","E?A????????","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"076dfe3a08024e48","13","ar_to_en","3","??U","[6,7,8,22,26]","true","false","2","2","[]","false","false","false"
"094a35f721ddb537","11","ar_to_en","11","?ET????????","[6,13,15,20,28]","true","false","2","2","[]","false","false","false"
"0ecc8e29223bae4d","11","ar_to_en","3","?H?","[2,3,14,22,27]","true","false","2","2","[]","false","false","false"
"13eacb74b7153be7","13","ar_to_en","13","??N??????????","[2,3,9,18,28]","true","false","2","2","[]","false","false","false"
"18b8b435a4b4af0a","11","ar_to_en","3","??O","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"1a64375f9d7d2c57","11","ar_to_en","3","?EP","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"224ab4392f4f6371","13","ar_to_en","4","????","[3,10,12,27,29]","true","true","2","3","[""ONTO""]","false","false","false"
"24ec53d750be1f69","11","ar_to_en","3","??A","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"28b9536cd5e82af6","11","ar_to_en","3","?N?","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"2aa62466e4fe32f3","11","ar_to_en","6","E?I???","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"2cdf99b06e0efa17","11","ar_to_en","3","???","[6,8,18,19,30]","true","false","2","2","[]","false","false","false"
"3451fe852e40462e","13","ar_to_en","3","?S?","[2,10,13,18,28]","true","false","2","2","[]","false","false","false"
"3a9f7b912105f4ba","11","ar_to_en","3","???","[8,13,15,26,28]","true","false","2","2","[]","false","false","false"
"3e8d05db06910e6f","11","ar_to_en","3","??S","[6,8,13,15,17]","true","false","2","2","[]","false","false","false"
"41f56fe0f85fccaa","11","ar_to_en","3","??N","[5,8,18,19,30]","true","false","2","2","[]","false","false","false"
"425a6bc48e32a978","11","ar_to_en","11","??E????????","[6,8,13,15,28]","true","false","2","2","[]","false","false","false"
"42bdb7d1b7ab0e78","13","ar_to_en","3","U??","[1,9,11,21,22]","true","false","2","2","[]","false","false","false"
"4317ff45f7ecbd06","11","ar_to_en","11","??I????????","[5,11,18,19,30]","true","true","2","4","[""MAINTAINING"",""ORIENTATION""]","false","false","false"
