"seed","size","mode","template","attempt","row","col","direction","length","pattern","constraints","liveDomain","fullPoolMatches","fullPoolUnused","sampledUnused","reason","observerReason"
"1","13","ar_to_en","1110011100111/1111011101111/1111111111111/0011100111111/1110111110111/1111011111100/1111011101111/0011111101111/1110111110111/1111110011100/1111111111111/1111011101111/1110011100111","1","0","10","down","13","??D??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""D""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","2","0","across","13","??L??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""L""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""C"",""E"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""I"",""M"",""N"",""O"",""P"",""R"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","2","3","down","4","O??T","[{""position"":0,""characters"":[""O""]},{""position"":1,""characters"":[""A"",""E"",""I"",""O""]},{""position"":2,""characters"":[""B"",""C"",""D"",""F"",""G"",""H"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""X"",""Y""]},{""position"":3,""characters"":[""T""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","11","0","across","7","??P????","[{""position"":0,""characters"":[""A"",""D""]},{""position"":1,""characters"":[""A"",""O""]},{""position"":2,""characters"":[""P""]},{""position"":3,""characters"":[""O"",""R""]},{""position"":4,""characters"":[""A"",""E"",""I"",""U""]},{""position"":5,""characters"":[""A"",""E"",""I"",""N"",""R""]},{""position"":6,""characters"":[""D"",""E"",""N"",""R"",""S"",""T""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","1","12","down","3","?S?","[{""position"":0,""characters"":[""D"",""G"",""L"",""R"",""S""]},{""position"":1,""characters"":[""S""]},{""position"":2,""characters"":[""C"",""D"",""E"",""F"",""G"",""H"",""J"",""K"",""M"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","0","10","down","13","??????????T??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""O"",""T""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""T""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","2","7","down","4","P???","[{""position"":0,""characters"":[""P""]},{""position"":1,""characters"":[""C"",""F"",""P"",""S""]},{""position"":2,""characters"":[""A"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""R"",""S"",""T"",""U"",""X""]},{""position"":3,""characters"":[""C"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""N"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","12","0","across","6","?NC???","[{""position"":0,""characters"":[""A"",""B"",""D"",""R""]},{""position"":1,""characters"":[""N""]},{""position"":2,""characters"":[""C""]},{""position"":3,""characters"":[""A"",""E"",""O"",""S""]},{""position"":4,""characters"":[""E"",""L"",""N"",""S""]},{""position"":5,""characters"":[""B"",""D"",""G"",""L"",""P"",""R"",""S"",""T""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","8","3","down","5","?????","[{""position"":0,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":1,""characters"":[""A"",""E""]},{""position"":2,""characters"":[""E"",""O""]},{""position"":3,""characters"":[""B"",""C"",""D"",""F"",""G"",""H"",""I"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":4,""characters"":[""A"",""E"",""H"",""I"",""N"",""O"",""R"",""S"",""T"",""U""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","0","10","down","13","??I???????I??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""I""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","11","0","across","7","?RA????","[{""position"":0,""characters"":[""A"",""R""]},{""position"":1,""characters"":[""R""]},{""position"":2,""characters"":[""A""]},{""position"":3,""characters"":[""F"",""I"",""N""]},{""position"":4,""characters"":[""C"",""L"",""S""]},{""position"":5,""characters"":[""A"",""E"",""I"",""L"",""O"",""U""]},{""position"":6,""characters"":[""A"",""B"",""D"",""E"",""F"",""G"",""H"",""L"",""M"",""P"",""R"",""S"",""T"",""U"",""W""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","2","3","down","4","M???","[{""position"":0,""characters"":[""M""]},{""position"":1,""characters"":[""G"",""M"",""N"",""S"",""T""]},{""position"":2,""characters"":[""A"",""D"",""E"",""I"",""K"",""N"",""O"",""T""]},{""position"":3,""characters"":[""B"",""C"",""D"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""V"",""W""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","0","10","down","13","??????????A??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","2","3","down","4","I???","[{""position"":0,""characters"":[""I""]},{""position"":1,""characters"":[""A"",""E"",""I"",""O"",""U"",""Y""]},{""position"":2,""characters"":[""B"",""C"",""D"",""E"",""F"",""G"",""H"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""Y""]},{""position"":3,""characters"":[""A"",""D"",""E"",""G"",""I"",""K"",""O"",""S"",""T"",""U"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","1","8","across","5","??R??","[{""position"":0,""characters"":[""A"",""C"",""E"",""G"",""H"",""I"",""N"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":2,""characters"":[""R""]},{""position"":3,""characters"":[""A"",""D"",""E"",""I"",""K"",""N"",""O"",""T""]},{""position"":4,""characters"":[""A"",""E""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","11","8","across","5","??R??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""K"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":1,""characters"":[""A"",""E"",""I"",""R"",""U""]},{""position"":2,""characters"":[""R""]},{""position"":3,""characters"":[""A"",""D"",""E"",""I"",""K"",""N"",""O"",""T""]},{""position"":4,""characters"":[""A"",""E""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","11","0","across","7","??N????","[{""position"":0,""characters"":[""D"",""E"",""G"",""H"",""R"",""T"",""Y""]},{""position"":1,""characters"":[""A"",""D"",""E"",""I"",""O"",""S"",""T""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""A"",""O""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""E"",""G"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""T""]},{""position"":6,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""I"",""J"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","2","0","across","13","??S??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""S""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""C"",""E"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"1","13","ar_to_en","1110111011100/1110111011111/1111111111111/0011111101111/0111001111100/1111001110111/1110111011111/1110111001111/0011110111100/0111001110111/1111111111111/1111111011111/1111110011100","6","10","0","across","13","??S??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""S""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""X""]},{""position"":6,""characters"":[""A"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
