"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"561","2","STATUS","حالة","approved","msa","high","true","true","true","true","noun","natural-preferred","STATUS — حالة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","561:2","الحالة","false",""
"562","0","BROWSE","تصفح","approved","msa","high","true","true","true","true","verb","natural-preferred","BROWSE — تصفح: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","562:0","تصفح","false",""
"563","0","ISSUE","المسالة","review","msa","medium","","","","","noun","orthography-review","ISSUE — المسالة: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","563:0","المسألة","false",""
"563","1","ISSUE","اصدار","review","msa","medium","","","","","noun","orthography-review","ISSUE — اصدار: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","563:1","المسألة","false",""
"563","2","ISSUE","المسألة","approved","msa","high","true","true","true","true","noun","natural-preferred","ISSUE — المسألة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","563:2","المسألة","false",""
"564","0","RANGE","النطاق","approved","msa","high","true","true","false","false","noun","valid-alternative","RANGE — النطاق: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","564:0","نطاق","false",""
"564","1","RANGE","مدى","approved","msa","high","true","true","false","false","noun","valid-alternative","RANGE — مدى: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","564:1","نطاق","false",""
"564","2","RANGE","المدى","approved","msa","high","true","true","false","false","noun","valid-alternative","RANGE — المدى: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","564:2","نطاق","false",""
"564","3","RANGE","نطاق","approved","msa","high","true","true","true","true","noun","natural-preferred","RANGE — نطاق: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","564:3","نطاق","false",""
"565","0","BUILDING","البناء","approved","msa","high","true","true","false","false","noun","valid-alternative","BUILDING — البناء (construction): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","565:0","بناية","false","construction"
"565","1","BUILDING","المبنى","approved","msa","high","true","true","false","false","noun","valid-alternative","BUILDING — المبنى (structure): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","565:1","بناية","false","structure"
"565","2","BUILDING","بناء","approved","msa","high","true","true","true","true","noun","natural-preferred","BUILDING — بناء (construction): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","565:2","بناية","false","construction"
"565","3","BUILDING","مبنى","approved","msa","high","true","true","false","false","noun","valid-alternative","BUILDING — مبنى (structure): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","565:3","بناية","false","structure"
"565","4","BUILDING","البناية","approved","msa","high","true","true","false","false","noun","valid-alternative","BUILDING — البناية (structure): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","565:4","بناية","false","structure"
"565","5","BUILDING","بناية","approved","msa","high","true","true","false","false","noun","valid-alternative","BUILDING — بناية (structure): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","565:5","بناية","false","structure"
"566","0","SELLER","البائع","approved","msa","high","true","true","false","false","noun","valid-alternative","SELLER — البائع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","566:0","البائع","false",""
"566","1","SELLER","بائع","approved","msa","high","true","true","true","true","noun","natural-preferred","SELLER — بائع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","566:1","البائع","false",""
"567","0","COURT","محكمة","approved","msa","high","true","true","true","true","noun","natural-preferred","COURT — محكمة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","567:0","محكمة","false",""
"567","1","COURT","المحكمة","approved","msa","high","true","true","false","false","noun","valid-alternative","COURT — المحكمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","567:1","محكمة","false",""
"567","2","COURT","المحاكم","review","msa","medium","","","","","noun","construction-or-sense-review","COURT — المحاكم: المحاكم denotes multiple courts; a collective construction is possible but not established for this isolated singular headword.","AI-assisted linguistic review","[]","567:2","محكمة","false",""
"568","0","FEBRUARY","فبراير","approved","msa","high","true","true","true","true","noun","natural-preferred","FEBRUARY — فبراير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","568:0","فبراير/شباط","false",""
"568","1","FEBRUARY","شباط","approved","msa","high","true","true","false","false","noun","valid-alternative","FEBRUARY — شباط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","568:1","فبراير/شباط","false",""
"569","0","ALWAYS","دايما","rejected","dialect","high","false","false","false","false","adverb","dialect","ALWAYS — دايما: دايما in this spelling is the colloquial always form; the natural MSA alternative دائما is separately preserved.","AI-assisted linguistic review","[]","569:0","دائما","false",""
"569","1","ALWAYS","دائما","approved","msa","high","true","true","true","true","adverb","natural-preferred","ALWAYS — دائما: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","569:1","دائما","false",""
"569","2","ALWAYS","دوما","approved","msa","high","true","true","false","false","adverb","valid-alternative","ALWAYS — دوما: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","569:2","دائما","false",""
