"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h2246:t2","ASSEMBLY","الجمعية الجمعية","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","2246","2","review","uncertain","الجمعية الجمعية","الجمعيةالجمعية","الجمعيةالجمعية","false","uncertain"
"h2303:t2","STRAIGHT","مستقيم مستقيم","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this STRAIGHT sense, doubling is accidental. The valid counterpart 'مستقيم' already exists under this headword, so reject the malformed duplicate without adding another relationship.","مستقيم","false","AI-assisted linguistic review","[]","2303","2","review","uncertain","مستقيم مستقيم","مستقيممستقيم","مستقيممستقيم","true","accidental"
"h2311:t2","ALERT","تنبيه تنبيه","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this ALERT sense, doubling is accidental. The valid counterpart 'تنبيه' already exists under this headword, so reject the malformed duplicate without adding another relationship.","تنبيه","false","AI-assisted linguistic review","[]","2311","2","review","uncertain","تنبيه تنبيه","تنبيهتنبيه","تنبيهتنبيه","true","accidental"
"h2326:t3","SWEET","الحلو الحلو","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","2326","3","review","uncertain","الحلو الحلو","الحلوالحلو","الحلوالحلو","false","uncertain"
"h2339:t2","RAY","راي راي","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","2339","2","review","uncertain","راي راي","رايراي","رايراي","false","uncertain"
"h2365:t3","DRY","جاف جاف","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this DRY sense, doubling is accidental. The valid counterpart 'جاف' already exists under this headword, so reject the malformed duplicate without adding another relationship.","جاف","false","AI-assisted linguistic review","[]","2365","3","review","uncertain","جاف جاف","جافجاف","جافجاف","true","accidental"
"h2434:t3","ZERO","صفر صفر","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this ZERO sense, doubling is accidental. The valid counterpart 'صفر' already exists under this headword, so reject the malformed duplicate without adding another relationship.","صفر","false","AI-assisted linguistic review","[]","2434","3","review","uncertain","صفر صفر","صفرصفر","صفرصفر","true","accidental"
"h2437:t2","NETHERLANDS","هولندا”","[""possibly-malformed""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","2437","2","review","uncertain","هولندا”","هولندا”","هولندا”","true",""
"h2447:t2","ROLL","لفة لفة","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this ROLL sense, doubling is accidental. The valid counterpart 'لفة' already exists under this headword, so reject the malformed duplicate without adding another relationship.","لفة","false","AI-assisted linguistic review","[]","2447","2","review","uncertain","لفة لفة","لفةلفة","لفةلفة","true","accidental"
"h2453:t1","KELLY","كيلي كيلي","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2453","1","review","uncertain","كيلي كيلي","كيليكيلي","كيليكيلي","true","uncertain"
"h2575:t1","DELL","ديل ديل","[""repeated-word""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","2575","1","review","uncertain","ديل ديل","ديلديل","ديلديل","true","uncertain"
"h2583:t4","EXCLUSIVE","حصري حصري","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this EXCLUSIVE sense, doubling is accidental. The valid counterpart 'حصري' already exists under this headword, so reject the malformed duplicate without adding another relationship.","حصري","false","AI-assisted linguistic review","[]","2583","4","review","uncertain","حصري حصري","حصريحصري","حصريحصري","true","accidental"
"h2605:t3","CAPE","الرأس الرأس","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","2605","3","review","uncertain","الرأس الرأس","الرأسالرأس","الرأسالرأس","false","uncertain"
"h2660:t0","PROPER","السليم السليم","[""repeated-word""]","approved","msa","high","accidental-repetition","The single form 'السليم' is a natural MSA rendering of the identified PROPER sense. The second identical word adds no intended meaning here.","السليم","true","AI-assisted linguistic review","[]","2660","0","review","uncertain","السليم","السليمالسليم","السليم","true","accidental"
"h2737:t3","SLOW","بطيئة بطيئة","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this SLOW sense, doubling is accidental. The valid counterpart 'بطيئة' already exists under this headword, so reject the malformed duplicate without adding another relationship.","بطيئة","false","AI-assisted linguistic review","[]","2737","3","review","uncertain","بطيئة بطيئة","بطيئةبطيئة","بطيئةبطيئة","true","accidental"
"h2745:t2","NINE","تسعة تسعة","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this NINE sense, doubling is accidental. The valid counterpart 'تسعة' already exists under this headword, so reject the malformed duplicate without adding another relationship.","تسعة","false","AI-assisted linguistic review","[]","2745","2","review","uncertain","تسعة تسعة","تسعةتسعة","تسعةتسعة","true","accidental"
"h2755:t2","FACTORY","مصنع مصنع","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this FACTORY sense, doubling is accidental. The valid counterpart 'مصنع' already exists under this headword, so reject the malformed duplicate without adding another relationship.","مصنع","false","AI-assisted linguistic review","[]","2755","2","review","uncertain","مصنع مصنع","مصنعمصنع","مصنعمصنع","true","accidental"
"h2756:t4","INTERIOR","الداخلية الداخلية","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","2756","4","review","uncertain","الداخلية الداخلية","الداخليةالداخلية","الداخليةالداخلية","false","uncertain"
