experiment,seed,size,mode,policy,discoveryIndex,rank,slots,lengths,quality,score,viable,attempts,solverMs,signature
"baseline","1","9","ar_to_en","approved-only","8","22","26","{""3"":{""slots"":12,""candidates"":120},""4"":{""slots"":3,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""9"":{""slots"":4,""candidates"":78}}","178","1119","true","2","166.19037500000013","011100111/011111111/111111111/111111100/111100111/111001111/111111111/001111100/001111100"
"baseline","1","9","ar_to_en","approved-only","16","23","24","{""3"":{""slots"":4,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":12,""candidates"":266},""9"":{""slots"":4,""candidates"":78}}","172","733","true","2","166.11816700000054","001111100/001111100/111111111/111110111/111101111/111011111/111111111/001111100/001111100"
"baseline","1","11","ar_to_en","compatibility","12","0","42","{""3"":{""slots"":17,""candidates"":217},""4"":{""slots"":8,""candidates"":217},""5"":{""slots"":8,""candidates"":217},""7"":{""slots"":5,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","286","1085","true","1","187.0455839999995","11111001111/11111001111/11111111111/01110111100/11111110111/11101110111/11101111111/00111101110/11111111111/11110011111/11110011111"
"baseline","1","11","ar_to_en","compatibility","3","1","46","{""3"":{""slots"":30,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""6"":{""slots"":6,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","286","868","true","1","187.14620800000012","11101110111/11101110111/11111111111/11110011100/11110111100/11101110111/00111101111/00111001111/11111111111/11101110111/11101110111"
"baseline","1","11","ar_to_en","compatibility","18","2","40","{""3"":{""slots"":17,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":6,""candidates"":217},""7"":{""slots"":5,""candidates"":217},""9"":{""slots"":2,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","282","1302","true","1","187.01400000000103","11110011111/11110011111/11111111111/00111111100/11101111111/11101110111/11111110111/00111111100/11111111111/11111001111/11111001111"
"baseline","1","11","ar_to_en","compatibility","20","3","41","{""3"":{""slots"":20,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":6,""candidates"":217},""6"":{""slots"":3,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":5,""candidates"":217}}","276","1302","true","1","187.17191699999967","11101110111/11101110111/11111111111/11111001111/11111011100/01110111100/01110111111/11111100111/11111111111/11101111100/11100111100"
"baseline","1","11","ar_to_en","compatibility","16","4","40","{""3"":{""slots"":15,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":10,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","274","1302","true","1","187.02345799999966","11100111100/11110111111/11111111111/11111001111/11101111100/00111111100/00111110111/11110011111/11111111111/11111101111/00111100111"
"baseline","1","11","ar_to_en","compatibility","17","5","38","{""3"":{""slots"":15,""candidates"":217},""4"":{""slots"":4,""candidates"":217},""5"":{""slots"":8,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":6,""candidates"":217}}","274","1302","true","1","187.01699999999983","01110011111/01110011111/11111111111/11111101110/11111100111/11101110111/11100111111/01110111111/11111111111/11111001110/11111001110"
"baseline","1","11","ar_to_en","compatibility","11","6","40","{""3"":{""slots"":17,""candidates"":217},""4"":{""slots"":5,""candidates"":217},""5"":{""slots"":9,""candidates"":217},""6"":{""slots"":3,""candidates"":217},""7"":{""slots"":2,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","272","1302","true","1","187.02700000000004","01110011111/01110011111/11111111111/11101111100/11111101110/11110011111/00111110111/00111110111/11111111111/11111001110/11111001110"
"baseline","1","11","ar_to_en","compatibility","2","7","44","{""3"":{""slots"":28,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":4,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","272","1085","true","1","187.0179590000007","01110011100/01111011111/11111111111/11101110111/11110111100/00111011100/00111101111/11101110111/11111111111/11111011110/00111001110"
"baseline","1","11","ar_to_en","compatibility","8","8","40","{""3"":{""slots"":16,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":8,""candidates"":217},""6"":{""slots"":6,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","272","1085","true","1","187.06479200000103","11100111100/11100111111/11111111111/11111100111/11111101110/00111011100/01110111111/11100111111/11111111111/11111100111/00111100111"
"baseline","1","11","ar_to_en","compatibility","6","9","39","{""3"":{""slots"":18,""candidates"":217},""4"":{""slots"":4,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":5,""candidates"":217},""7"":{""slots"":2,""candidates"":217},""9"":{""slots"":1,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","270","1519","true","1","187.02966699999888","01110111100/01110111111/11111111111/11111001111/11111011100/00111111100/11100111111/11111100111/11111111111/11111111100/11100111100"
"baseline","1","11","ar_to_en","compatibility","13","10","42","{""3"":{""slots"":26,""candidates"":217},""4"":{""slots"":7,""candidates"":217},""5"":{""slots"":1,""candidates"":217},""6"":{""slots"":3,""candidates"":217},""11"":{""slots"":5,""candidates"":217}}","268","1085","true","1","187.63808299999982","11101110111/11101110111/11111111111/01110011100/01110011100/11101110111/11111100111/11111101111/11111111111/01110011100/01110011100"
"baseline","1","11","ar_to_en","compatibility","14","11","42","{""3"":{""slots"":30,""candidates"":217},""5"":{""slots"":4,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""9"":{""slots"":2,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","268","1085","true","1","187.06595799999923","01110011100/11111011100/11111111111/11101110111/01110111111/00111001110/11111001110/11101110111/11111111111/00111111111/00111001110"
"baseline","1","11","ar_to_en","compatibility","0","12","41","{""3"":{""slots"":21,""candidates"":217},""4"":{""slots"":7,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","266","1085","true","1","187.07154199999968","00111001110/00111001111/11111111111/11101110111/11100111100/00111101110/00111011111/11111011111/11111111111/11111100111/00111100111"
"baseline","1","11","ar_to_en","compatibility","9","13","39","{""3"":{""slots"":19,""candidates"":217},""4"":{""slots"":5,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""9"":{""slots"":1,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","264","1519","true","1","187.0921249999992","00111011100/11111111100/11111111111/11111100111/00111001111/01110011111/11100111100/11101111100/11111111111/01111011111/01110011111"
"baseline","1","11","ar_to_en","compatibility","22","14","40","{""3"":{""slots"":20,""candidates"":217},""4"":{""slots"":9,""candidates"":217},""5"":{""slots"":1,""candidates"":217},""6"":{""slots"":3,""candidates"":217},""7"":{""slots"":3,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","264","1302","true","1","187.0376669999987","11100111100/11100111100/11111111111/00111100111/00111001111/11110011100/11110111100/11111110111/11111111111/11101111111/11100111100"
"baseline","1","11","ar_to_en","compatibility","5","15","42","{""3"":{""slots"":25,""candidates"":217},""4"":{""slots"":8,""candidates"":217},""5"":{""slots"":1,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","264","1085","true","1","187.09729100000004","00111100111/11111100111/11111111111/11100111111/00111011100/00111011100/11111100111/11100111111/11111111111/00111011110/00111001110"
"baseline","1","11","ar_to_en","compatibility","1","16","44","{""3"":{""slots"":28,""candidates"":217},""4"":{""slots"":12,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","264","651","true","1","187.04529100000036","01110011100/11110011100/11111111111/11101110111/00111101111/00111011100/11110111100/11101110111/11111111111/00111001111/00111001110"
"baseline","1","11","ar_to_en","compatibility","21","17","40","{""3"":{""slots"":23,""candidates"":217},""4"":{""slots"":4,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""6"":{""slots"":6,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","262","1302","true","1","187.3744999999999","00111001110/01111001110/11111111111/11100111111/11100111111/00111011100/11111100111/11111110111/11111111111/00111011110/00111001110"
"baseline","1","11","ar_to_en","compatibility","23","18","41","{""3"":{""slots"":18,""candidates"":217},""4"":{""slots"":13,""candidates"":217},""5"":{""slots"":6,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","262","868","true","1","187.07579199999964","00111100111/00111100111/11111111111/11110011111/11110011100/11101111100/11101110111/00111100111/11111111111/11110011100/11110011100"
"baseline","1","11","ar_to_en","compatibility","19","19","42","{""3"":{""slots"":25,""candidates"":217},""4"":{""slots"":10,""candidates"":217},""5"":{""slots"":1,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","260","1085","true","1","187.05329100000017","00111001111/00111101111/11111111111/11100111100/11110011100/00111001111/11111100111/11101110111/11111111111/01110011100/01110011100"
"baseline","1","11","ar_to_en","compatibility","4","20","41","{""3"":{""slots"":25,""candidates"":217},""4"":{""slots"":8,""candidates"":217},""6"":{""slots"":3,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","258","1085","true","1","187.08299999999872","11100111100/11100111111/11111111111/00111001111/00111011100/11100111100/11100111111/11111100111/11111111111/00111011100/00111011100"
"baseline","1","11","ar_to_en","compatibility","15","21","40","{""3"":{""slots"":15,""candidates"":217},""4"":{""slots"":18,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","258","1085","true","1","187.06841599999825","11100111100/11100111100/11111111111/11111001111/00111100111/00111111100/11100111100/11110011111/11111111111/00111100111/00111100111"
"baseline","1","11","ar_to_en","compatibility","10","22","42","{""3"":{""slots"":22,""candidates"":217},""4"":{""slots"":16,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","258","651","true","1","187.06179200000042","00111100111/00111100111/11111111111/11110011100/11100111100/11101110111/00111100111/00111001111/11111111111/11100111100/11100111100"
"baseline","1","11","ar_to_en","compatibility","7","23","40","{""3"":{""slots"":16,""candidates"":217},""4"":{""slots"":16,""candidates"":217},""5"":{""slots"":4,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","256","868","true","1","187.04050000000097","00111100111/00111100111/11111111111/11100111100/11100111100/11111011111/00111100111/00111100111/11111111111/11100111100/11100111100"
"baseline","1","11","ar_to_en","approved-only","17","0","44","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":4,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","290","1141","true","7","186.9911229999998","11101110111/11101111111/11111111111/01110011111/00111110111/11101110111/11101111100/11111001110/11111111111/11111110111/11101110111"
"baseline","1","11","ar_to_en","approved-only","9","1","42","{""3"":{""slots"":24,""candidates"":120},""4"":{""slots"":1,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":9,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","284","1141","true","6","186.96879099999933","11101110111/11111110111/11111111111/11110111111/11100111111/11101110111/00111001110/00111011100/11111111111/11111110111/11111100111"
"baseline","1","11","ar_to_en","approved-only","2","2","42","{""3"":{""slots"":20,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","282","1141","true","6","187.28795899999932","11100111100/11100111111/11111111111/00111110111/11111011100/11111001110/11100111111/01110111111/11111111111/11111110111/11101110111"
"baseline","1","11","ar_to_en","approved-only","12","3","40","{""3"":{""slots"":20,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":8,""candidates"":239},""11"":{""slots"":6,""candidates"":28}}","282","922","true","20","178.21645499999977","11111100111/11111111111/11111111111/00111011111/00111100111/11101110111/11100111100/11111011100/11111111111/11111111111/11100111111"
"baseline","1","11","ar_to_en","approved-only","16","4","40","{""3"":{""slots"":18,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""10"":{""slots"":2,""candidates"":54},""11"":{""slots"":4,""candidates"":28}}","278","976","true","12","187.09275000000162","11111101110/11111111110/11111111111/00111011111/00111100111/11101110111/11100111100/11111011100/11111111111/01111111111/01110111111"
"baseline","1","11","ar_to_en","approved-only","13","5","40","{""3"":{""slots"":14,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":10,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","276","922","true","7","187.0374989999964","11100111100/11110111111/11111111111/11111101111/11101111100/00111011100/00111110111/11110111111/11111111111/11111101111/00111100111"
"baseline","1","11","ar_to_en","approved-only","4","6","40","{""3"":{""slots"":15,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","274","1141","true","7","186.98471000000245","00111100111/00111101111/11111111111/11110011111/11111110111/00111111100/11101111111/11111001111/11111111111/11110111100/11100111100"
"baseline","1","11","ar_to_en","approved-only","15","7","44","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":3,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":1,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","274","1141","true","5","186.98779100000138","00111100111/11111110111/11111111111/11100111100/00111101111/00111100111/11111011111/11100111100/11111111111/00111101111/00111001111"
"baseline","1","11","ar_to_en","approved-only","20","8","38","{""3"":{""slots"":15,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":1,""candidates"":219},""11"":{""slots"":6,""candidates"":28}}","274","1141","true","9","186.95604000000094","11111001110/11111001110/11111111111/01110111111/01110111111/11101110111/11111101110/11111101110/11111111111/01110011111/01110011111"
