experiment,seed,size,mode,policy,success,reason,templatesDiscovered,viableTemplates,templatesAttempted,solverAttempts,constructEmpty,maximumDepth,slotSelections,selectedDomainTotal,lookups,examined,duplicateVisits,lookupMs,placementMs,validationMs,backtracks,forwardFailures,mrvDeadEnds,observedDeadlineExits,buildRejections,validationErrors
"word","3","9","ar_to_en","compatibility","false","validation_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0.5977089998777956","0","0","0","0","[""unfilled_white_cells:1"",""unfilled_white_cells:2"",""unfilled_white_cells:3"",""unfilled_white_cells:4"",""unfilled_white_cells:3"",""unfilled_white_cells:2"",""unfilled_white_cells:3"",""unfilled_white_cells:3"",""unfilled_white_cells:7"",""unfilled_white_cells:3"",""unfilled_white_cells:1"",""unfilled_white_cells:1"",""unfilled_white_cells:6"",""unfilled_white_cells:6"",""unfilled_white_cells:6"",""unfilled_white_cells:2"",""unfilled_white_cells:21""]","[""Grid run across at 0,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 2,0 length 9 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,4 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 4,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 4,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,5 length 4 must have exactly one clue entry; found 0 ()."",""Grid run across at 7,0 length 5 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,0 length 5 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,0 length 5 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 2,0 length 9 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 4,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,0 length 5 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 7,0 length 9 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,0 length 8 must have exactly one clue entry; found 0 ()."",""Grid run across at 2,0 length 9 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,2 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 4,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 4,5 length 4 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,4 length 5 must have exactly one clue entry; found 0 ()."",""Grid run across at 7,1 length 7 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,1 length 3 must have exactly one clue entry; found 0 ()."",""Entry across:1:0 at 1,0 length 5 must match exactly one real grid run; found 0."",""Entry across:2:0 at 2,0 length 3 must match exactly one real grid run; found 0."",""Entry across:7:1 at 7,1 length 4 must match exactly one real grid run; found 0."",""Duplicate entry id down:2:4 at 2,4."",""Grid run across at 0,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 0,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 2,0 length 9 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,4 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 4,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 5,0 length 5 must have exactly one clue entry; found 0 ()."",""Grid run across at 7,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 6,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 5,7 length 4 must have exactly one clue entry; found 0 ()."",""Grid run down at 5,8 length 3 must have exactly one clue entry; found 0 ()."",""Entry across:2:6 at 2,6 length 3 must match exactly one real grid run; found 0."",""Grid run across at 0,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 0,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 1,5 length 4 must have exactly one clue entry; found 0 ()."",""Grid run across at 3,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 5,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,2 length 9 must have exactly one clue entry; found 0 ()."",""Grid run down at 2,3 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 6,3 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 2,4 length 5 must have exactly one clue entry; found 0 ()."",""Grid run down at 4,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 6,7 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 6,8 length 3 must have exactly one clue entry; found 0 ()."",""Entry down:0:2 at 0,2 length 5 must match exactly one real grid run; found 0."",""Grid run across at 5,6 length 3 must have exactly one clue entry; found 0 ()."",""Grid run across at 7,5 length 4 must have exactly one clue entry; found 0 ()."",""Grid run across at 8,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 1,0 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 6,1 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,2 length 9 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,3 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 2,4 length 5 must have exactly one clue entry; found 0 ()."",""Grid run down at 2,5 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,7 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,8 length 3 must have exactly one clue entry; found 0 ().""]"
"word","3","11","ar_to_en","compatibility","false","build_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:25"",""unfilled_white_cells:20"",""unfilled_white_cells:22"",""unfilled_white_cells:24"",""unfilled_white_cells:23"",""unfilled_white_cells:22"",""unfilled_white_cells:19"",""unfilled_white_cells:17"",""unfilled_white_cells:20"",""unfilled_white_cells:21"",""unfilled_white_cells:14"",""unfilled_white_cells:18"",""unfilled_white_cells:18"",""unfilled_white_cells:20"",""unfilled_white_cells:15"",""unfilled_white_cells:12"",""unfilled_white_cells:17"",""unfilled_white_cells:21"",""unfilled_white_cells:19"",""unfilled_white_cells:17"",""unfilled_white_cells:14"",""unfilled_white_cells:13"",""unfilled_white_cells:13"",""unfilled_white_cells:45""]","[]"
"word","3","11","ar_to_en","approved-only","false","build_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:10"",""unfilled_white_cells:13"",""unfilled_white_cells:4"",""unfilled_white_cells:12"",""unfilled_white_cells:2"",""unfilled_white_cells:5"",""unfilled_white_cells:1"",""unfilled_white_cells:5"",""unfilled_white_cells:7"",""unfilled_white_cells:4"",""unfilled_white_cells:9"",""unfilled_white_cells:6"",""unfilled_white_cells:4"",""unfilled_white_cells:7"",""unfilled_white_cells:3"",""unfilled_white_cells:4"",""unfilled_white_cells:3"",""unfilled_white_cells:5"",""unfilled_white_cells:7"",""unfilled_white_cells:2"",""unfilled_white_cells:4"",""unfilled_white_cells:3"",""unfilled_white_cells:1"",""unfilled_white_cells:21""]","[]"
"word","3","13","ar_to_en","compatibility","false","build_rejected","24","24","23","23","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:51"",""unfilled_white_cells:47"",""unfilled_white_cells:51"",""unfilled_white_cells:47"",""unfilled_white_cells:49"",""unfilled_white_cells:52"",""unfilled_white_cells:52"",""unfilled_white_cells:44"",""unfilled_white_cells:49"",""unfilled_white_cells:49"",""unfilled_white_cells:49"",""unfilled_white_cells:50"",""unfilled_white_cells:48"",""unfilled_white_cells:44"",""unfilled_white_cells:46"",""unfilled_white_cells:51"",""unfilled_white_cells:43"",""unfilled_white_cells:44"",""unfilled_white_cells:38"",""unfilled_white_cells:47"",""unfilled_white_cells:41"",""unfilled_white_cells:47"",""unfilled_white_cells:46""]","[]"
"word","3","13","ar_to_en","approved-only","false","build_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:27"",""unfilled_white_cells:34"",""unfilled_white_cells:39"",""unfilled_white_cells:41"",""unfilled_white_cells:37"",""unfilled_white_cells:36"",""unfilled_white_cells:39"",""unfilled_white_cells:36"",""unfilled_white_cells:36"",""unfilled_white_cells:35"",""unfilled_white_cells:29"",""unfilled_white_cells:28"",""unfilled_white_cells:33"",""unfilled_white_cells:35"",""unfilled_white_cells:31"",""unfilled_white_cells:36"",""unfilled_white_cells:37"",""unfilled_white_cells:31"",""unfilled_white_cells:32"",""unfilled_white_cells:30"",""unfilled_white_cells:34"",""unfilled_white_cells:29"",""unfilled_white_cells:30"",""unfilled_white_cells:66""]","[]"
"word","3","13","en_to_ar","compatibility","false","build_rejected","6","6","1","2","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:16"",""unfilled_white_cells:17""]","[]"
"word","3","13","en_to_ar","approved-only","false","build_rejected","6","6","1","2","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:9"",""unfilled_white_cells:14""]","[]"
"backtracking","1","7","ar_to_en","approved-only","false","validation_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0.07237500004703179","0","0","0","0","[""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:6"",""unfilled_white_cells:8"",""unfilled_white_cells:8"",""unfilled_white_cells:6"",""unfilled_white_cells:6"",""unfilled_white_cells:6"",""unfilled_white_cells:6"",""unfilled_white_cells:6"",""unfilled_white_cells:4"",""unfilled_white_cells:7"",""unfilled_white_cells:7"",""unfilled_white_cells:4"",""unfilled_white_cells:4"",""unfilled_white_cells:5"",""unfilled_white_cells:3""]","[""Grid run down at 1,0 length 4 must have exactly one clue entry; found 0 ()."",""Grid run down at 1,1 length 4 must have exactly one clue entry; found 0 ()."",""Grid run down at 0,3 length 3 must have exactly one clue entry; found 0 ()."",""Grid run down at 2,5 length 4 must have exactly one clue entry; found 0 ().""]"
"backtracking","1","9","ar_to_en","compatibility","true","success","24","24","14","14","0","0","0","0","0","null","null","0","0","0.11975000001257285","0","0","0","0","[""unfilled_white_cells:21"",""unfilled_white_cells:21"",""unfilled_white_cells:11"",""unfilled_white_cells:14"",""unfilled_white_cells:14"",""unfilled_white_cells:24"",""unfilled_white_cells:7"",""unfilled_white_cells:11"",""unfilled_white_cells:27"",""unfilled_white_cells:18"",""unfilled_white_cells:20"",""unfilled_white_cells:8"",""unfilled_white_cells:19""]","[]"
"backtracking","1","11","ar_to_en","compatibility","false","build_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:47"",""unfilled_white_cells:33"",""unfilled_white_cells:50"",""unfilled_white_cells:56"",""unfilled_white_cells:60"",""unfilled_white_cells:64"",""unfilled_white_cells:65"",""unfilled_white_cells:58"",""unfilled_white_cells:42"",""unfilled_white_cells:65"",""unfilled_white_cells:57"",""unfilled_white_cells:54"",""unfilled_white_cells:57"",""unfilled_white_cells:26"",""unfilled_white_cells:39"",""unfilled_white_cells:36"",""unfilled_white_cells:30"",""unfilled_white_cells:47"",""unfilled_white_cells:35"",""unfilled_white_cells:58"",""unfilled_white_cells:43"",""unfilled_white_cells:36"",""unfilled_white_cells:53"",""unfilled_white_cells:44""]","[]"
"backtracking","1","11","ar_to_en","approved-only","false","build_rejected","24","24","24","42","4","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:48"",""unfilled_white_cells:48"",""unfilled_white_cells:66"",""unfilled_white_cells:46"",""unfilled_white_cells:45"",""unfilled_white_cells:63"",""unfilled_white_cells:63"",""unfilled_white_cells:50"",""unfilled_white_cells:50"",""unfilled_white_cells:36"",""unfilled_white_cells:35"",""unfilled_white_cells:40"",""unfilled_white_cells:52"",""unfilled_white_cells:52"",""unfilled_white_cells:52"",""unfilled_white_cells:51"",""unfilled_white_cells:55"",""unfilled_white_cells:56"",""unfilled_white_cells:40"",""unfilled_white_cells:40"",""unfilled_white_cells:40"",""unfilled_white_cells:40"",""unfilled_white_cells:46"",""unfilled_white_cells:46"",""unfilled_white_cells:46"",""unfilled_white_cells:41"",""unfilled_white_cells:38"",""unfilled_white_cells:32"",""unfilled_white_cells:46"",""unfilled_white_cells:46"",""unfilled_white_cells:46"",""unfilled_white_cells:44"",""unfilled_white_cells:58"",""unfilled_white_cells:39"",""unfilled_white_cells:32"",""unfilled_white_cells:43"",""unfilled_white_cells:39"",""unfilled_white_cells:36""]","[]"
"backtracking","1","13","ar_to_en","compatibility","false","build_rejected","24","24","24","24","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:93"",""unfilled_white_cells:95"",""unfilled_white_cells:96"",""unfilled_white_cells:76"",""unfilled_white_cells:93"",""unfilled_white_cells:89"",""unfilled_white_cells:94"",""unfilled_white_cells:76"",""unfilled_white_cells:82"",""unfilled_white_cells:85"",""unfilled_white_cells:91"",""unfilled_white_cells:93"",""unfilled_white_cells:67"",""unfilled_white_cells:88"",""unfilled_white_cells:74"",""unfilled_white_cells:91"",""unfilled_white_cells:82"",""unfilled_white_cells:94"",""unfilled_white_cells:72"",""unfilled_white_cells:76"",""unfilled_white_cells:91"",""unfilled_white_cells:88"",""unfilled_white_cells:87"",""unfilled_white_cells:54""]","[]"
"backtracking","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","331","331","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"backtracking","1","13","en_to_ar","compatibility","false","build_rejected","6","6","1","2","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:81"",""unfilled_white_cells:71""]","[]"
"backtracking","1","13","en_to_ar","approved-only","false","build_rejected","6","6","2","22","0","0","0","0","0","null","null","0","0","0","0","0","0","0","[""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:101"",""unfilled_white_cells:91"",""unfilled_white_cells:91""]","[]"
